"source_label","source_mode","source_root","category","extension","size_bytes","last_write_time","file_name","relative_path","full_path"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".json","189359","2026-01-14 16:36:54","channels.enriched.json",".archive\channels.enriched.json","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\channels.enriched.json"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".json","181405","2026-01-09 19:50:54","channels.json",".archive\channels.json","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\channels.json"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".csv","11665","2026-01-14 16:36:54","channel_name_map.csv",".archive\channel_name_map.csv","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\channel_name_map.csv"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","10772","2026-01-14 12:35:36","DirecTV[US]-channels-9329.xml",".archive\DirecTV[US]-channels-9329.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\DirecTV[US]-channels-9329.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","8465057","2026-01-07 13:04:21","DirecTV[US]-xmltv-9329.xml",".archive\DirecTV[US]-xmltv-9329.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\DirecTV[US]-xmltv-9329.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".csv","4678","2026-01-09 19:43:33","Manual_Channel_Review.csv",".archive\Manual_Channel_Review.csv","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\Manual_Channel_Review.csv"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xlsx","39221","2026-01-09 19:43:07","Manual_Channel_Review.xlsx",".archive\Manual_Channel_Review.xlsx","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\Manual_Channel_Review.xlsx"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".csv","126051","2026-01-08 22:14:42","match-for_anlysis-01-08-2025.csv",".archive\match-for_anlysis-01-08-2025.csv","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\match-for_anlysis-01-08-2025.csv"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xlsx","80751","2026-01-08 18:04:06","match-for_anlysis-01-08-2025.xlsx",".archive\match-for_anlysis-01-08-2025.xlsx","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\match-for_anlysis-01-08-2025.xlsx"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".csv","10634","2026-01-09 21:56:13","match-for_anlysis-manual_channel_review-01-08-2025.csv",".archive\match-for_anlysis-manual_channel_review-01-08-2025.csv","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\match-for_anlysis-manual_channel_review-01-08-2025.csv"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","202592","2026-01-14 22:12:44","Rogers_Toronto_ON[CA]-channels-10270.xml",".archive\Rogers_Toronto_ON[CA]-channels-10270.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\Rogers_Toronto_ON[CA]-channels-10270.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","54481","2026-01-14 12:35:36","Spectrum_NY[US]-channels-9330.xml",".archive\Spectrum_NY[US]-channels-9330.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\Spectrum_NY[US]-channels-9330.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","24812321","2026-01-07 13:04:21","Spectrum_NY[US]-xmltv-9330.xml",".archive\Spectrum_NY[US]-xmltv-9330.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\Spectrum_NY[US]-xmltv-9330.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","132466","2026-01-14 22:12:45","Telus_Optik_Vancouver_BC[CA]-channels-10269.xml",".archive\Telus_Optik_Vancouver_BC[CA]-channels-10269.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\Telus_Optik_Vancouver_BC[CA]-channels-10269.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","217403","2026-01-14 22:12:46","Verizon_FIOS_NewYork_NY[US]-channels-10273.xml",".archive\Verizon_FIOS_NewYork_NY[US]-channels-10273.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\Verizon_FIOS_NewYork_NY[US]-channels-10273.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","310339","2026-01-14 22:12:45","Xfinity_Chicago_IL[US]-channels-10271.xml",".archive\Xfinity_Chicago_IL[US]-channels-10271.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\Xfinity_Chicago_IL[US]-channels-10271.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","86322","2026-01-14 23:38:30","Rogers_Part_1.xml",".archive\parts\Rogers_Part_1.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\parts\Rogers_Part_1.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","41894","2026-01-14 23:38:35","Telus_Part_1.xml",".archive\parts\Telus_Part_1.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\.archive\parts\Telus_Part_1.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".json","5600","2026-04-09 22:18:47","AU_allowlist.json","scope_outputs\AU_allowlist.json","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\scope_outputs\AU_allowlist.json"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","996","2026-04-09 22:18:47","AU_channels.xml","scope_outputs\AU_channels.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\scope_outputs\AU_channels.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".m3u","906","2026-04-09 22:18:47","AU_playlist_template.m3u","scope_outputs\AU_playlist_template.m3u","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\scope_outputs\AU_playlist_template.m3u"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".json","10500","2026-04-09 22:18:47","INPUT_SCOPE_DECISIONS.seed.json","scope_outputs\INPUT_SCOPE_DECISIONS.seed.json","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\scope_outputs\INPUT_SCOPE_DECISIONS.seed.json"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".html","2836","2026-04-09 22:18:47","SCOPE_OUTPUTS_INDEX.html","scope_outputs\SCOPE_OUTPUTS_INDEX.html","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\scope_outputs\SCOPE_OUTPUTS_INDEX.html"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".json","10992","2026-04-09 22:18:47","UK_allowlist.json","scope_outputs\UK_allowlist.json","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\scope_outputs\UK_allowlist.json"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".xml","1655","2026-04-09 22:18:47","UK_channels.xml","scope_outputs\UK_channels.xml","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\scope_outputs\UK_channels.xml"
"paid_xmltv_reference","reference_only","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV","reference_paid_xmltv",".m3u","1603","2026-04-09 22:18:47","UK_playlist_template.m3u","scope_outputs\UK_playlist_template.m3u","C:\Users\andrew\PROJECTS\GitHub\get_xmltvlisting\IPTV\scope_outputs\UK_playlist_template.m3u"
