# My Channel prefered to Keep Notes File
#
#KEEP ( and any version of these channels in any of the site files.
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	Showtime		en	showtime		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	Showtime 2		en	showtime-2		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	Showtime Extreme		en	showtime-extreme		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	Showtime Showcase		en	showtime-showcase		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	Shudder		en	shudder		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	Smithsonian Channel		en	smithsonian-channel		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	Starz		en	starz		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	Starz Cinema		en	starz-cinema		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	Starz Comedy		en	starz-comedy		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	Starz Edge		en	starz-edge		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	Starz Encore		en	starz-encore		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	Starz Encore Action		en	starz-encore-action		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	Syfy		en	syfy		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	The CW		en	the-cw		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	The Movie Channel		en	the-movie-channel		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	The Movie Channel Extra		en	the-movie-channel-extra		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	The WB		en	the-wb		SD
epgshare01.online	epgshare01.online\epgshare01.online_AU1.channels.xml	TLC		en	AU1#TLC.au	AU	SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	TLC		en	tlc		SD
epgshare01.online	epgshare01.online\epgshare01.online_AU1.channels.xml	TLC +2		en	AU1#TLCplus2.au	AU	SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	TNT		en	tnt		SD
tvinsider.com	tvinsider.com\tvinsider.com.channels.xml	Vice TV		en	vice-tv		SD
player.ee.co.uk	player.ee.co.uk\player.ee.co.uk.channels.xml	W		en	dvb://233a..6dc0		SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	BBC Canada East		en	CA1#BBC.Canada.East.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	BBC News - North America		en	CA1#BBC.News.-.North.America.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	BBC World News North America (BBCWN)		en	CA1#BBC.World.News.North.America.(BBCWN).ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CBC (CBHT) Halifax, NS		en	CA1#CBC.(CBHT).Halifax,.NS.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CBC (CBLT) Toronto, ON		en	CA1#CBC.(CBLT).Toronto,.ON.ca	CA	SD
pluto.tv	pluto.tv\pluto.tv_ca.channels.xml	CBC News		en	6536725167bd1a00084481bc	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CBC News Network		en	CA1#CBC.News.Network.ca	CA	SD
pluto.tv	pluto.tv\pluto.tv_ca.channels.xml	CBC News Toronto		en	6536721dbfbaec00088687c0	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CHCH Hamilton, ON		en	CA1#CHCH.Hamilton,.ON.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CITY Toronto, ON		en	CA1#CITY.Toronto,.ON.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	Crave Movies and HBO on Demand		en	CA1#Crave.Movies.and.HBO.on.Demand.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	Crave1 - East		en	CA1#Crave1.-.East.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	Crave2 - East		en	CA1#Crave2.-.East.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	Crave3 - East		en	CA1#Crave3.-.East.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	Crave4		en	CA1#Crave4.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CTV (CFTO) Toronto, ON		en	CA1#CTV.(CFTO).Toronto,.ON.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CTV (CJCH) Halifax		en	CA1#CTV.(CJCH).Halifax.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CTV (CKCO) Kitchener, ON		en	CA1#CTV.(CKCO).Kitchener,.ON.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CTV Comedy - East		en	CA1#CTV.Comedy.-.East.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CTV Comedy - West		en	CA1#CTV.Comedy.-.West.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CTV Drama		en	CA1#CTV.Drama.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CTV Life		en	CA1#CTV.Life.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CTV Nature		en	CA1#CTV.Nature.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CTV News Channel		en	CA1#CTV.News.Channel.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CTV Sci-Fi		en	CA1#CTV.Sci-Fi.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CTV Sci-Fi		en	CA1#CTV.Sci-Fi.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CTV2 Barrie (CKVR-DT)		en	CA1#CTV2.Barrie.(CKVR-DT).ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	CTV2 Toronto, ON		en	CA1#CTV2.Toronto,.ON.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	Deja View		en	CA1#Deja.View.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	DejaView		en	CA1#DejaView.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	Discovery Channel CA		en	CA1#Discovery.Channel.CA.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	Disney Channel Canada - East		en	CA1#Disney.Channel.Canada.-.East.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	Disney Channel Canada On Demand		en	CA1#Disney.Channel.Canada.On.Demand.ca	CA	SD
pluto.tv	pluto.tv\pluto.tv_ca.channels.xml	Doctor Who		en	62e92d2e9bc0ab00072e10a3	CA	SD
pluto.tv	pluto.tv\pluto.tv_ca.channels.xml	Doctor Who Classic		en	62bdad934d73d50007a82472	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	Documentary		en	CA1#Documentary.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	Documentary Channel (Canada)		en	CA1#Documentary.Channel.(Canada).ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	Flavour Network Canada		en	CA1#Flavour.Network.Canada.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	Food Network CA		en	CA1#Food.Network.CA.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	FX Networks Canada		en	CA1#FX.Networks.Canada.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	FXX Canada		en	CA1#FXX.Canada.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	Global (CIII-DT-41) Toronto		en	CA1#Global.(CIII-DT-41).Toronto.ca	CA	SD
epgshare01.online	epgshare01.online\epgshare01.online_CA1.channels.xml	HBO Canada East On Demand		en	CA1#HBO.Canada.East.On.Demand.ca	CA	SD
