lineup_id	country	in_scope	channel_type	type_lookup	channel_id	dn_1	dn_2	standard_cable_network_station	dn_3	call_sign	channel_number	network_base	network_lookup	city	city_lookup	region	region_lookup	brand_scope	scope_lookup	resolution	resolution_lookup	feed_lookup	manual_override_needed	Manual_Display_namne	final_display_name
10273	US	Y	specialty	specialty	2128.stations.xmltv.tvmedia.ca	Starz Encore Family - Eastern	STZEFM	No	362	STZEFM	362	Starz Encore Family - Eastern	Starz						country_unique						#REF!
10273	US	N	specialty	specialty	15022.stations.xmltv.tvmedia.ca	MC - Pop Country	MC	No	1830	MC	1830	MC - Pop Country	MC						country_unique						#REF!
10273	US	N	specialty	specialty	14576.stations.xmltv.tvmedia.ca	MC - Today's Country	MC	No	1831	MC	1831	MC - Today's Country	MC						country_unique						#REF!
10273	US	N	specialty	specialty	14578.stations.xmltv.tvmedia.ca	MC - Country Hits	MC	No	1832	MC	1832	MC - Country Hits	MC						country_unique						#REF!
10273	US	N	specialty	specialty	14579.stations.xmltv.tvmedia.ca	MC - Classic Country	MC	No	1833	MC	1833	MC - Classic Country	MC						country_unique						#REF!
10273	US	N	specialty	specialty	14580.stations.xmltv.tvmedia.ca	MC - Contemporary Christian	MC	No	1834	MC	1834	MC - Contemporary Christian	MC						country_unique						#REF!
10273	US	N	specialty	specialty	14592.stations.xmltv.tvmedia.ca	MC - Pop Latino	MC	No	1835	MC	1835	MC - Pop Latino	MC						country_unique						#REF!
10273	US	N	specialty	specialty	14591.stations.xmltv.tvmedia.ca	MC - Music Urbana	MC	No	1836	MC	1836	MC - Music Urbana	MC						country_unique						#REF!
10273	US	N	specialty	specialty	14594.stations.xmltv.tvmedia.ca	MC - Mexicana	MC	No	1837	MC	1837	MC - Mexicana	MC						country_unique						#REF!
10273	US	N	specialty	specialty	14593.stations.xmltv.tvmedia.ca	MC - Tropicales	MC	No	1838	MC	1838	MC - Tropicales	MC						country_unique						#REF!
10273	US	N	specialty	specialty	14595.stations.xmltv.tvmedia.ca	MC - Romances	MC	No	1839	MC	1839	MC - Romances	MC						country_unique						#REF!
10273	US	N	specialty	specialty	14581.stations.xmltv.tvmedia.ca	MC - Sounds of The Seasons	MC	No	1840	MC	1840	MC - Sounds of The Seasons	MC						country_unique						#REF!
10273	US	Y	specialty	specialty	11441.stations.xmltv.tvmedia.ca	Starz Encore Family HD - Eastern	STZEFH	No	862	STZEFH	862	Starz Encore Family HD - Eastern	Starz						country_unique		HD				#REF!
10273	US	N	specialty	specialty	14573.stations.xmltv.tvmedia.ca	MC - Stage & Screen	MC	No	1841	MC	1841	MC - Stage & Screen	MC						country_unique						#REF!
10273	US	N	specialty	specialty	14582.stations.xmltv.tvmedia.ca	MC - Soundscapes	MC	No	1842	MC	1842	MC - Soundscapes	MC						country_unique						#REF!
10273	US	Y	specialty	specialty	6083.stations.xmltv.tvmedia.ca	Starz Encore HD - Eastern	STZENHD	No	850	STZENHD	850	Starz Encore HD - Eastern	Starz						country_unique		HD				#REF!
10273	US	N	specialty	specialty	14583.stations.xmltv.tvmedia.ca	MC - Smooth Jazz	MC	No	1843	MC	1843	MC - Smooth Jazz	MC						country_unique						#REF!
10273	US	N	specialty	specialty	14584.stations.xmltv.tvmedia.ca	MC - Jazz	MC	No	1844	MC	1844	MC - Jazz	MC						country_unique						#REF!
10273	US	N	specialty	specialty	14585.stations.xmltv.tvmedia.ca	MC - Blues	MC-Blues	No	1845		1845	MC - Blues	MC						country_unique						#REF!
10273	US	N	specialty	specialty	14586.stations.xmltv.tvmedia.ca	MC - Singers & Swing	MC	No	1846	MC	1846	MC - Singers & Swing	MC						country_unique						#REF!
10271	US	Y	specialty	specialty	6083.stations.xmltv.tvmedia.ca	Starz Encore HD - Eastern	STZENHD	No	1773	STZENHD	1773	Starz Encore HD - Eastern	Starz						country_unique		HD				#REF!
10273	US	N	specialty	specialty	14587.stations.xmltv.tvmedia.ca	MC - Easy Listening	MC	No	1847	MC	1847	MC - Easy Listening	MC						country_unique						#REF!
10273	US	N	specialty	specialty	14589.stations.xmltv.tvmedia.ca	MC - Classical Masterpieces	MC	No	1848	MC	1848	MC - Classical Masterpieces	MC						country_unique						#REF!
10273	US	Y	specialty	specialty	1958.stations.xmltv.tvmedia.ca	Starz Encore Suspense - Eastern	STZESU	No	356	STZESU	356	Starz Encore Suspense - Eastern	Starz						country_unique						#REF!
10273	US	N	specialty	specialty	14590.stations.xmltv.tvmedia.ca	MC - Light Classical	MC	No	1849	MC	1849	MC - Light Classical	MC						country_unique						#REF!
10273	US	Y	specialty	specialty	2084.stations.xmltv.tvmedia.ca	Starz Encore Suspense - Pacific	STZESw	No	357		357	Starz Encore Suspense - Pacific	Starz						country_unique						#REF!
10273	US	Y	specialty	specialty	11437.stations.xmltv.tvmedia.ca	Starz Encore Suspense HD - Eastern	STZESH	No	856	STZESH	856	Starz Encore Suspense HD - Eastern	Starz						country_unique		HD				#REF!
10273	US	Y	specialty	specialty	1959.stations.xmltv.tvmedia.ca	Starz Encore Westerns - Eastern	STZEWS	No	354	STZEWS	354	Starz Encore Westerns - Eastern	Starz						country_unique						#REF!
10271	US	Y	specialty	specialty	1959.stations.xmltv.tvmedia.ca	Starz Encore Westerns - Eastern	STZEWS	No	1784	STZEWS	1784	Starz Encore Westerns - Eastern	Starz						country_unique						#REF!
10273	US	Y	specialty	specialty	2085.stations.xmltv.tvmedia.ca	Starz Encore Westerns - Pacific	STZEWw	No	355		355	Starz Encore Westerns - Pacific	Starz						country_unique						#REF!
10273	US	Y	specialty	specialty	11439.stations.xmltv.tvmedia.ca	Starz Encore Westerns HD - Eastern	STZEWH	No	854	STZEWH	854	Starz Encore Westerns HD - Eastern	Starz						country_unique		HD				#REF!
10273	US	Y	specialty	specialty	3388.stations.xmltv.tvmedia.ca	Starz HD - Eastern	STARZ-HD	No	840	STARZ-HD	840	Starz HD - Eastern	Starz						country_unique		HD				#REF!
10271	US	Y	specialty	specialty	3388.stations.xmltv.tvmedia.ca	Starz HD - Eastern	STARZ-HD	No	1868	STARZ-HD	1868	Starz HD - Eastern	Starz						country_unique		HD				#REF!
10273	US	Y	specialty	specialty	1194.stations.xmltv.tvmedia.ca	Starz Kids & Family - Eastern	SRZK	No	345	SRZK	345	Starz Kids & Family - Eastern	Starz						country_unique						#REF!
10271	US	N	specialty	specialty	8137.stations.xmltv.tvmedia.ca	Univision - Pacific Feed HD	UNI	No	3311	UNI	3311	Univision - Pacific Feed HD	Univision						country_unique		HD				#REF!
10271	US	N	specialty	specialty	1306.stations.xmltv.tvmedia.ca	Univision - Pacific Feed	UNI	No	3489	UNI	3489	Univision - Pacific Feed	Univision						country_unique						#REF!
10273	US	Y	specialty	specialty	7091.stations.xmltv.tvmedia.ca	Starz Kids & Family HD - Eastern	SRZK-HD	No	845	SRZK-HD	845	Starz Kids & Family HD - Eastern	Starz						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	55.stations.xmltv.tvmedia.ca	STARZ1 - East	STARZ1E	No	307	STARZ1E	307	STARZ1 - East	STARZ1						country_unique						#REF!
10270	CA	Y	specialty	specialty	3613.stations.xmltv.tvmedia.ca	STARZ1 - East HD	STARZ1HD	No	553	STARZ1HD	553	STARZ1 - East HD	STARZ1						country_unique		HD				#REF!
10269	CA	N	specialty	specialty	1021.stations.xmltv.tvmedia.ca	YTV (Youth Television) - Pacific	YTV-P	No	9600	YTV-P	9600	YTV	YTV						country_unique						#REF!
10269	CA	Y	specialty	specialty	5895.stations.xmltv.tvmedia.ca	STARZ1 - West HD	STARZ1WHD	No	431		431	STARZ1 - West HD	STARZ1						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	4180.stations.xmltv.tvmedia.ca	Starz1 onDemand	STZ1OD	No	310	STZ1OD	310	Starz1 onDemand	Starz1						country_unique						#REF!
10270	CA	Y	specialty	specialty	438.stations.xmltv.tvmedia.ca	STARZ2 - East	STARZ2E	No	308	STARZ2E	308	STARZ2 - East	STARZ2						country_unique						#REF!
10270	CA	Y	specialty	specialty	10783.stations.xmltv.tvmedia.ca	STARZ2 - East HD	STARZ2EHD	No	557		557	STARZ2 - East HD	STARZ2						country_unique		HD				#REF!
10269	CA	Y	specialty	specialty	11149.stations.xmltv.tvmedia.ca	STARZ2 - West HD	STARZ2WHD	No	432		432	STARZ2 - West HD	STARZ2						country_unique		HD				#REF!
10272	US	Y	local	local	11232.stations.xmltv.tvmedia.ca	"Story (KAZA2) Avalon, CA"	KAZA2	Yes	54-2	54-2		Story	Story	Avalon	Avalon	CA	CA		country_unique						"Story Avalon, CA (US)"
10273	US	N	specialty	specialty	1848.stations.xmltv.tvmedia.ca	SundanceTV USA - East	SUND	No	235	SUND	235	SundanceTV USA - East	SundanceTV						country_unique						#REF!
10271	US	N	specialty	specialty	1848.stations.xmltv.tvmedia.ca	SundanceTV USA - East	SUND	No	505	SUND	505	SundanceTV USA - East	SundanceTV						country_unique						#REF!
10273	US	N	specialty	specialty	8264.stations.xmltv.tvmedia.ca	SundanceTV USA - East HD	SUND	No	735	SUND	735	SundanceTV USA - East HD	SundanceTV						country_unique		HD				#REF!
10271	US	N	specialty	specialty	8264.stations.xmltv.tvmedia.ca	SundanceTV USA - East HD	SUND	No	28800	SUND		SundanceTV USA - East HD	SundanceTV						country_unique		HD				#REF!
10273	US	N	specialty	specialty	2103.stations.xmltv.tvmedia.ca	Super Canal Caribe	SCANAL	No	1507	SCANAL	1507	Super Canal Caribe	Super						country_unique						#REF!
10270	CA	Y	specialty	specialty	4833.stations.xmltv.tvmedia.ca	Super Channel Fuse	SCFUSE	No	334	SCFUSE	334	Super Channel Fuse	Super						country_unique						#REF!
10269	CA	Y	specialty	specialty	4838.stations.xmltv.tvmedia.ca	Super Channel Fuse HD	SCHUSE-HD	No	417	SCHUSE-HD	417	Super Channel Fuse HD	Super						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	4838.stations.xmltv.tvmedia.ca	Super Channel Fuse HD	SCHUSE-HD	No	558	SCHUSE-HD	558	Super Channel Fuse HD	Super						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	4834.stations.xmltv.tvmedia.ca	Super Channel Heart & Home	SCH&H	No	335		335	Super Channel Heart & Home	Super						country_unique						#REF!
10269	CA	Y	specialty	specialty	4839.stations.xmltv.tvmedia.ca	"Super Channel Heart & Home	 HD"	SCHD2	No	418	SCHD2	418	"Super Channel Heart & Home	 HD"	Super						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	4839.stations.xmltv.tvmedia.ca	"Super Channel Heart & Home	 HD"	SCHD2	No	559	SCHD2	559	"Super Channel Heart & Home	 HD"	Super						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	4836.stations.xmltv.tvmedia.ca	Super Channel Quest	GNXSD	No	337	GNXSD	337	Super Channel Quest	Super						country_unique						#REF!
10269	CA	Y	specialty	specialty	10894.stations.xmltv.tvmedia.ca	Super Channel Quest HD	SCGNX	No	420	SCGNX	420	Super Channel Quest HD	Super						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	10894.stations.xmltv.tvmedia.ca	Super Channel Quest HD	SCGNX	No	561	SCGNX	561	Super Channel Quest HD	Super						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	4835.stations.xmltv.tvmedia.ca	Super Channel Vault	VAULT	No	336	VAULT	336	Super Channel Vault	Super						country_unique						#REF!
10269	CA	Y	specialty	specialty	4835.stations.xmltv.tvmedia.ca	Super Channel Vault	VAULT	No	419	VAULT	419	Super Channel Vault	Super						country_unique						#REF!
10270	CA	Y	specialty	specialty	10893.stations.xmltv.tvmedia.ca	Super Channel Vault HD	VAULT-HD	No	560	VAULT-HD	560	Super Channel Vault HD	Super						country_unique		HD				#REF!
10271	US	Y	specialty	specialty	596.stations.xmltv.tvmedia.ca	Syfy - Eastern Feed	SYFY	No	160	SYFY	160	Syfy - Eastern Feed	Syfy						country_unique						#REF!
10273	US	Y	specialty	specialty	596.stations.xmltv.tvmedia.ca	Syfy - Eastern Feed	SYFY	No	1645	SYFY	1645	Syfy - Eastern Feed	Syfy						country_unique						#REF!
10273	US	Y	specialty	specialty	5643.stations.xmltv.tvmedia.ca	Syfy HD - Eastern Feed	SYFY-HD	No	680	SYFY-HD	680	Syfy HD - Eastern Feed	Syfy						country_unique		HD				#REF!
10271	US	Y	specialty	specialty	5643.stations.xmltv.tvmedia.ca	Syfy HD - Eastern Feed	SYFY-HD	No	27500	27500		Syfy HD - Eastern Feed	Syfy						country_unique		HD				#REF!
10272	US	N	local	local	16505.stations.xmltv.tvmedia.ca	"Tai Shan TV (KSMV-LD10) Los Angeles, CA"	KSMV-LD10	Yes	46326	46326		Tai	Tai Shan TV	Shan TV (KSMV-LD10) Los Angeles	Los Angeles	CA	CA		country_unique						"Tai Shan TV Los Angeles, CA (US)"
10272	US	Y	local	local	31502.stations.xmltv.tvmedia.ca	"TBD (KTTV3) Los Angeles, CA"	KTTV3	Yes	46092	46092		TBD	TBD	Los Angeles	Los Angeles	CA	CA		country_unique						"TBD Los Angeles, CA (US)"
10273	US	N	specialty	specialty	1119.stations.xmltv.tvmedia.ca	TBN  - Trinity Broadcasting Network - East	TBN	No	295	TBN	295	TBN  - Trinity Broadcasting Network - East	TBN						country_unique						#REF!
10272	US	N	local	local	6543.stations.xmltv.tvmedia.ca	"Localish (KABC-TV2) HD Los Angeles, CA"	KABC-TV2	Yes	46060	KABC-TV2		Localish	Localish	HD Los Angeles	HD Los Angeles	CA	CA		country_unique		HD				"Localish HD Los Angeles, CA (US) (HD)"
10272	US	N	local	local	2633.stations.xmltv.tvmedia.ca	"TBN (KTBN) Los Angeles, CA"	KTBN-TV	Yes	40-1	40-1		TBN	TBN	Los Angeles	Los Angeles	CA	CA		country_unique						"TBN Los Angeles, CA (US)"
10271	US	N	local	local	4633.stations.xmltv.tvmedia.ca	"TBN (WWTO) Chicago, IL"	WWTO-TV	Yes	1035	WWTO-TV	1035	TBN	TBN	Chicago	Chicago	IL	IL		country_unique						"TBN Chicago, IL (US)"
10272	US	N	local	local	11192.stations.xmltv.tvmedia.ca	"MeTV Plus (KAZA-TV3) Avalon, CA"	KAZA3	Yes	54-3	54-3		MeTV	MeTV Plus	Plus (KAZA-TV3) Avalon	Avalon	CA	CA		country_unique						"MeTV Plus Avalon, CA (US)"
10272	US	N	local	local	17404.stations.xmltv.tvmedia.ca	"Biz-TV (KAZA4) Avalon, CA"	KAZA4	Yes	54-4	54-4		Biz-TV	Biz-TV	Avalon	Avalon	CA	CA		country_unique						"Biz-TV Avalon, CA (US)"
10272	US	N	local	local	3247.stations.xmltv.tvmedia.ca	"MeTV (KAZA) Los Angeles, CA"	KAZA-TV	Yes	54-1	54-1		MeTV	MeTV	Los Angeles	Los Angeles	CA	CA		country_unique						"MeTV Los Angeles, CA (US)"
10272	US	N	local	local	3246.stations.xmltv.tvmedia.ca	"Canal de La Fe (KBEH) Los Angeles, CA"	KBEH	Yes	63-1	KBEH		Canal	Canal de La Fe	de La Fe (KBEH) Los Angeles	Los Angeles	CA	CA		country_unique						"Canal de La Fe Los Angeles, CA (US)"
10273	US	N	local	local	14962.stations.xmltv.tvmedia.ca	"TBN Inspire (K64FT) Alexandria, LA"	K64FT	Yes	288	K64FT	288	TBN	TBN Inspire	Inspire (K64FT) Alexandria	Alexandria	LA	LA		country_unique						"TBN Inspire Alexandria, LA (US)"
10272	US	N	local	local	11239.stations.xmltv.tvmedia.ca	"TBN Inspire (KTBN-TV3) Santa Ana, CA"	KTBN-TV3	Yes	40-3	40-3		TBN	TBN Inspire	Inspire (KTBN-TV3) Santa Ana	Santa Ana	CA	CA		country_unique						"TBN Inspire Santa Ana, CA (US)"
10272	US	N	local	local	13285.stations.xmltv.tvmedia.ca	"Tele Vida Abundante (KBEH-DT4) Oxnard, CA"	KBEH4	Yes	63-4	63-4		Tele	Tele Vida Abundante	Vida Abundante (KBEH-DT4) Oxnard	Oxnard	CA	CA		country_unique						"Tele Vida Abundante Oxnard, CA (US)"
10271	US	Y	specialty	specialty	61.stations.xmltv.tvmedia.ca	TBS - East	TBS	No	33	TBS	33	TBS - East	TBS						country_unique						#REF!
10273	US	Y	specialty	specialty	61.stations.xmltv.tvmedia.ca	TBS - East	TBS	No	1502	TBS	1502	TBS - East	TBS						country_unique						#REF!
10273	US	Y	specialty	specialty	6090.stations.xmltv.tvmedia.ca	TBS - East HD	TBS	No	552	TBS	552	TBS - East HD	TBS						country_unique		HD				#REF!
10272	US	N	local	local	34480.stations.xmltv.tvmedia.ca	"The Nest (KCAL-TV2) Los Angeles, CA"	KCAL-TV2	Yes	46062	KCAL-TV2		The	The Nest	Nest (KCAL-TV2) Los Angeles	Los Angeles	CA	CA		country_unique						"The Nest Los Angeles, CA (US)"
10271	US	Y	specialty	specialty	6090.stations.xmltv.tvmedia.ca	TBS - East HD	TBS	No	28400	TBS		TBS - East HD	TBS						country_unique		HD				#REF!
10272	US	Y	local	local	19471.stations.xmltv.tvmedia.ca	"TBWTV (KSMV-LD7) Los Angeles, CA"	KSMV-LD7	Yes	46234	46234		TBWTV	TBWTV	Los Angeles	Los Angeles	CA	CA		country_unique						"TBWTV Los Angeles, CA (US)"
10272	US	N	local	local	35865.stations.xmltv.tvmedia.ca	"QVC (KCAL-TV5) Los Angeles, CA"	KCAL-TV5	Yes	46151	KCAL-TV5		QVC	QVC	Los Angeles	Los Angeles	CA	CA		country_unique						"QVC Los Angeles, CA (US)"
10273	US	N	specialty	specialty	7783.stations.xmltv.tvmedia.ca	Tele El Salvador	TELS	No	1509	TELS	1509	Tele El Salvador	Tele						country_unique						#REF!
10273	US	N	specialty	specialty	6143.stations.xmltv.tvmedia.ca	Telehit	THIT	No	1662	THIT	1662	Telehit	Telehit						country_unique						#REF!
10272	US	N	local	local	34149.stations.xmltv.tvmedia.ca	"DABL (KCBS-TV3) Los Angeles, CA"	KCBS-TV3	Yes	46083	KCBS-TV3		DABL	DABL	Los Angeles	Los Angeles	CA	CA		country_unique						"DABL Los Angeles, CA (US)"
10273	US	N	specialty	specialty	10236.stations.xmltv.tvmedia.ca	Teleritmo	TELERITMO	No	1666		1666	Teleritmo	Teleritmo						country_unique						#REF!
10273	US	N	specialty	specialty	9604.stations.xmltv.tvmedia.ca	TFC - The Filipino Channel	TFC	No	1755	TFC	1755	TFC - The Filipino Channel	TFC						country_unique						#REF!
10272	US	N	local	local	11266.stations.xmltv.tvmedia.ca	"Create (KCET2) Los Angeles, CA"	KCET2	Yes	46081	46081		Create	Create	Los Angeles	Los Angeles	CA	CA		country_unique						"Create Los Angeles, CA (US)"
10272	US	N	local	local	11202.stations.xmltv.tvmedia.ca	"NHK World (KCET-DT3) Los Angeles, CA"	KCET3	Yes	46109	46109		NHK	NHK World	World (KCET-DT3) Los Angeles	Los Angeles	CA	CA		country_unique						"NHK World Los Angeles, CA (US)"
10272	US	N	local	local	11276.stations.xmltv.tvmedia.ca	"NHK World (KCET-DT4) Los Angeles, CA"	KCET4	Yes	46140	46140		NHK	NHK World	World (KCET-DT4) Los Angeles	Los Angeles	CA	CA		country_unique						"NHK World Los Angeles, CA (US)"
10273	US	N	specialty	specialty	11549.stations.xmltv.tvmedia.ca	The Blaze	BLAZE	No	112	BLAZE	112	The Blaze	The						country_unique						#REF!
10273	US	N	specialty	specialty	11552.stations.xmltv.tvmedia.ca	The Blaze HD	BLAZEHD	No	612	BLAZEHD	612	The Blaze HD	The						country_unique		HD				#REF!
10271	US	Y	specialty	specialty	4226.stations.xmltv.tvmedia.ca	The Cooking Channel	COOK	No	124	COOK	124	The Cooking Channel	The						country_unique						#REF!
10273	US	Y	specialty	specialty	4226.stations.xmltv.tvmedia.ca	The Cooking Channel	COOK	No	163	COOK	163	The Cooking Channel	The						country_unique						#REF!
10273	US	Y	specialty	specialty	8113.stations.xmltv.tvmedia.ca	The Cooking Channel HD	COOKHD	No	663	COOKHD	663	The Cooking Channel HD	The						country_unique		HD				#REF!
10271	US	Y	specialty	specialty	8113.stations.xmltv.tvmedia.ca	The Cooking Channel HD	COOKHD	No	31100	31100		The Cooking Channel HD	The						country_unique		HD				#REF!
10272	US	N	local	local	39161.stations.xmltv.tvmedia.ca	"JTV Espanol (KDOC-D11) Los Angeles, CA"	KDOC-TV11	Yes	56-11	56-11		JTV	JTV Espanol	Espanol (KDOC-D11) Los Angeles	Los Angeles	CA	CA		country_unique						"JTV Espanol Los Angeles, CA (US)"
10272	US	N	local	local	13325.stations.xmltv.tvmedia.ca	"ESNE (KDOC-TV2) Los Angeles, CA"	KDOC-TV2	Yes	56-2	56-2		ESNE	ESNE	Los Angeles	Los Angeles	CA	CA		country_unique						"ESNE Los Angeles, CA (US)"
10272	US	N	local	local	11206.stations.xmltv.tvmedia.ca	"MeTV (KDOC-TV3) Los Angeles, CA"	KDOC-TV3	Yes	56-3	56-3		MeTV	MeTV	Los Angeles	Los Angeles	CA	CA		country_unique						"MeTV Los Angeles, CA (US)"
10273	US	N	specialty	specialty	1629.stations.xmltv.tvmedia.ca	The Cowboy Channel	COWBOY	No	246	COWBOY	246	The Cowboy Channel	The						country_unique						#REF!
10272	US	N	local	local	13327.stations.xmltv.tvmedia.ca	"Majestadtv (KDOC-DT5) Los Angeles, CA"	KDOC-TV5	Yes	56-5	56-5		Majestadtv	Majestadtv	Los Angeles	Los Angeles	CA	CA		country_unique						"Majestadtv Los Angeles, CA (US)"
10273	US	N	specialty	specialty	2425.stations.xmltv.tvmedia.ca	The Israeli Network	TIN	No	1782	TIN	1782	The Israeli Network	The						country_unique						#REF!
10273	US	Y	specialty	specialty	1652.stations.xmltv.tvmedia.ca	ThrillerMax - East	HBO4	No	426	HBO4	426	ThrillerMax - East	ThrillerMax						country_unique						#REF!
10272	US	N	local	local	16535.stations.xmltv.tvmedia.ca	"Tele Vida Abundante (KDOC-TV8) Anaheim, CA"	KDOC-TV8	Yes	56-8	56-8		Tele	Tele Vida Abundante	Vida Abundante (KDOC-TV8) Anaheim	Anaheim	CA	CA		country_unique						"Tele Vida Abundante Anaheim, CA (US)"
10273	US	Y	specialty	specialty	7100.stations.xmltv.tvmedia.ca	ThrillerMax - East HD	HBO4HD	No	926	HBO4HD	926	ThrillerMax - East HD	ThrillerMax						country_unique		HD				#REF!
10272	US	N	local	local	11210.stations.xmltv.tvmedia.ca	"Newsmax2 (KFLA) Los Angeles, CA"	KFLA-LD	Yes	46030	KFLA-LD		Newsmax2	Newsmax2	Los Angeles	Los Angeles	CA	CA		country_unique						"Newsmax2 Los Angeles, CA (US)"
10272	US	N	local	local	36911.stations.xmltv.tvmedia.ca	"America's Voice (KFLA-LD2) Los Angeles, CA"	KFLA-LD2	Yes	46061	KFLA-LD2		America's	America's Voice	Voice (KFLA-LD2) Los Angeles	Los Angeles	CA	CA		country_unique						"America's Voice Los Angeles, CA (US)"
10272	US	N	local	local	11215.stations.xmltv.tvmedia.ca	"Ace TV (KFLA-LD3) Los Angeles, CA"	KFLA-LD3	Yes	46089	KFLA-LD3		Ace	Ace TV	TV (KFLA-LD3) Los Angeles	Los Angeles	CA	CA		country_unique						"Ace TV Los Angeles, CA (US)"
10272	US	N	local	local	11216.stations.xmltv.tvmedia.ca	"Biz-TV (KFLA-LD4) Los Angeles, CA"	KFLA-LD4	Yes	46120	KFLA-LD4		Biz-TV	Biz-TV	Los Angeles	Los Angeles	CA	CA		country_unique						"Biz-TV Los Angeles, CA (US)"
10272	US	N	local	local	11785.stations.xmltv.tvmedia.ca	"Shop LC (KFLA-LD5) Los Angeles, CA"	KFLA-LD5	Yes	46150	KFLA-LD5		Shop	Shop LC	LC (KFLA-LD5) Los Angeles	Los Angeles	CA	CA		country_unique						"Shop LC Los Angeles, CA (US)"
10273	US	Y	specialty	specialty	2595.stations.xmltv.tvmedia.ca	ThrillerMax - Pacific	HBO4	No	427	HBO4	427	ThrillerMax - Pacific	ThrillerMax						country_unique						#REF!
10272	US	N	local	local	36874.stations.xmltv.tvmedia.ca	"NewsNet (KFLA-LD7) Los Angeles, CA"	KFLA-LD7	Yes	46211	KFLA-LD7		NewsNet	NewsNet	Los Angeles	Los Angeles	CA	CA		country_unique						"NewsNet Los Angeles, CA (US)"
10272	US	N	local	local	36875.stations.xmltv.tvmedia.ca	"DIYA TV (KFLA-LD8) Los Angeles, CA"	KFLA-LD8	Yes	46242	KFLA-LD8		DIYA	DIYA TV	TV (KFLA-LD8) Los Angeles	Los Angeles	CA	CA		country_unique						"DIYA TV Los Angeles, CA (US)"
10270	CA	Y	specialty	specialty	1204.stations.xmltv.tvmedia.ca	TLC Canada	TLC	No	255	TLC	255	TLC Canada	TLC						country_unique						#REF!
10272	US	N	local	local	11261.stations.xmltv.tvmedia.ca	"UniMï¿½ï¿½s (KFTR) Ontario"	KFTR-DT	Yes	46-1	46-1		UniMï¿½	UniMï¿½	Ontario	Ontario	CA	CA		country_unique						"UniMï¿½ï¿½s Ontario, CA "
10269	CA	Y	specialty	specialty	6779.stations.xmltv.tvmedia.ca	TLC Canada HD	TLCHD	No	304	TLCHD	304	TLC Canada HD	TLC						country_unique		HD				#REF!
10270	CA	Y	specialty	specialty	6779.stations.xmltv.tvmedia.ca	TLC Canada HD	TLCHD	No	536	TLCHD	536	TLC Canada HD	TLC						country_unique		HD				#REF!
10272	US	N	local	local	16534.stations.xmltv.tvmedia.ca	"Grit TV (KFTR-DT4) Ontario, CA"	KFTR-DT4	Yes	46-4	46-4		Grit	Grit TV	TV (KFTR-DT4) Ontario	Ontario	CA	CA		country_unique						"Grit TV Ontario, CA (US)"
10272	US	N	local	local	33529.stations.xmltv.tvmedia.ca	"Quest (KFTR-DT5) Ontario, CA"	KFTR-DT5	Yes	46-5	46-5		Quest	Quest	Ontario	Ontario	CA	CA		country_unique						"Quest Ontario, CA (US)"
10272	US	N	local	local	36542.stations.xmltv.tvmedia.ca	"Digi TV (KFTR-DT6) Ontario, CA"	KFTR-DT6	Yes	46-6	46-6		Digi	Digi TV	TV (KFTR-DT6) Ontario	Ontario	CA	CA		country_unique						"Digi TV Ontario, CA (US)"
10271	US	Y	specialty	specialty	5005.stations.xmltv.tvmedia.ca	TLC USA - Eastern	TLC	No	69	TLC	69	TLC USA - Eastern	TLC						country_unique						#REF!
10273	US	Y	specialty	specialty	5005.stations.xmltv.tvmedia.ca	TLC USA - Eastern	TLC	No	1566	TLC	1566	TLC USA - Eastern	TLC						country_unique						#REF!
10272	US	N	local	local	31765.stations.xmltv.tvmedia.ca	"Grit TV (KHIZ-LD3) Los Angeles, CA"	KHIZ-LD3	Yes	39-3	39-3		Grit	Grit TV	TV (KHIZ-LD3) Los Angeles	Los Angeles	CA	CA		country_unique						"Grit TV Los Angeles, CA (US)"
10272	US	N	local	local	18604.stations.xmltv.tvmedia.ca	"Infomercials (KHIZ-LD4) Los Angeles, CA"	KHIZ-LD4	Yes	39-4	39-4		Infomercials	Infomercials	Los Angeles	Los Angeles	CA	CA		country_unique						"Infomercials Los Angeles, CA (US)"
10272	US	N	local	local	31767.stations.xmltv.tvmedia.ca	"Shop LC (KHIZ-LD5) Los Angeles, CA"	KHIZ-LD5	Yes	39-5	39-5		Shop	Shop LC	LC (KHIZ-LD5) Los Angeles	Los Angeles	CA	CA		country_unique						"Shop LC Los Angeles, CA (US)"
10272	US	N	local	local	31768.stations.xmltv.tvmedia.ca	"SSTN (KHIZ-LD6) Los Angeles, CA"	KHIZ-LD6	Yes	39-6	39-6		SSTN	SSTN	Los Angeles	Los Angeles	CA	CA		country_unique						"SSTN Los Angeles, CA (US)"
