"type","last_write","size_bytes","src_path","dst_path"
"epg","22/11/25 11:55:20 AM","105668","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\sites\m.tv.sms.cz\m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\85D4563F67__m.tv.sms.cz.channels.xml"
"epg","21/08/25 12:56:20 AM","104630","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\outputs\epg\filtered_epg_08-21-2025_00-56-20.xml.gz","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\6039B62C15__filtered_epg_08-21-2025_00-56-20.xml.gz"
"epg","21/08/25 12:55:20 AM","104630","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\outputs\epg\filtered_epg_08-21-2025_00-55-19.xml.gz","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\2E56DE6699__filtered_epg_08-21-2025_00-55-19.xml.gz"
"epg","26/09/25 10:40:03 AM","104383","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg\sites\m.tv.sms.cz\m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\574A7C454B__m.tv.sms.cz.channels.xml"
"epg","12/11/24 10:59:07 AM","101424","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\epg\sites\m.tv.sms.cz\m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\11063A3521__m.tv.sms.cz.channels.xml"
"epg","12/11/24 10:59:07 AM","101424","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\epg\sites\m.tv.sms.cz\m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\11063A3521__m.tv.sms.cz.channels.xml"
"epg","12/11/24 10:59:07 AM","101424","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__BE5F3E8D\sites\m.tv.sms.cz\m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\11063A3521__m.tv.sms.cz.channels.xml"
"epg","12/11/24 10:59:07 AM","101424","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__CEF6D209\sites\m.tv.sms.cz\m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\11063A3521__m.tv.sms.cz.channels.xml"
"epg","04/11/24 2:47:10 PM","101424","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\sites\m.tv.sms.cz\m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\11063A3521__m.tv.sms.cz.channels.xml"
"epg","04/11/24 2:47:10 PM","101424","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\sites\m.tv.sms.cz\m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\11063A3521__m.tv.sms.cz.channels.xml"
"epg","22/11/25 11:55:20 AM","101079","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\sites\tv.blue.ch\tv.blue.ch.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\63DC729562__tv.blue.ch.channels.xml"
"epg","12/11/24 10:59:07 AM","99622","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\epg\sites\tv.blue.ch\tv.blue.ch.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\E9F2ECD417__tv.blue.ch.channels.xml"
"epg","12/11/24 10:59:07 AM","99622","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\epg\sites\tv.blue.ch\tv.blue.ch.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\E9F2ECD417__tv.blue.ch.channels.xml"
"epg","12/11/24 10:59:07 AM","99622","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__CEF6D209\sites\tv.blue.ch\tv.blue.ch.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\E9F2ECD417__tv.blue.ch.channels.xml"
"epg","12/11/24 10:59:07 AM","99622","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__BE5F3E8D\sites\tv.blue.ch\tv.blue.ch.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\E9F2ECD417__tv.blue.ch.channels.xml"
"epg","04/11/24 2:47:11 PM","99622","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__C88298A5\sites\tv.blue.ch\tv.blue.ch.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\E9F2ECD417__tv.blue.ch.channels.xml"
"epg","04/11/24 2:47:11 PM","99622","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg__69B40A25\sites\tv.blue.ch\tv.blue.ch.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\E9F2ECD417__tv.blue.ch.channels.xml"
"epg","26/09/25 10:40:03 AM","99560","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\epg\sites\tv.blue.ch\tv.blue.ch.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\14418F8864__tv.blue.ch.channels.xml"
"epg","22/11/25 11:55:20 AM","97792","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\AJPs-custom-epg-master\sites\epg.112114.xyz\epg.112114.xyz.channels.xml","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\epg\F1459733DB__epg.112114.xyz.channels.xml"
"playlist","21/08/25 1:04:10 AM","4796911","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\outputs\playlists\my.custom.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\6F7D3F9101__my.custom.m3u"
"playlist","11/08/25 2:55:26 AM","2608760","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_iptv-org_index.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\B0F7CACD49__playlist_iptv-org_index.m3u"
"playlist","21/08/25 12:29:55 AM","959372","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\inbox\localnow.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\ABA2F79718__localnow.m3u"
"playlist","11/08/25 2:55:30 AM","959372","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_apsattv_localnow.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\ABA2F79718__playlist_apsattv_localnow.m3u"
"playlist","11/08/25 2:55:36 AM","542127","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_local_us.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\2E7743AA88__playlist_local_us.m3u"
"playlist","10/08/25 10:30:34 PM","542127","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\us.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\2E7743AA88__us.m3u"
"playlist","11/08/25 2:55:34 AM","412987","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_apsattv_distro.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\F9A948F0D6__playlist_apsattv_distro.m3u"
"playlist","11/08/25 2:55:21 AM","406232","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_iptv-org_us.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\9E32F8BC73__playlist_iptv-org_us.m3u"
"playlist","21/08/25 12:11:03 AM","210629","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\inbox\raw.m3u8","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\25D62BBA2D__raw.m3u8"
"playlist","20/11/24 3:31:29 PM","183319","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\us_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\943DE6F051__us_pluto.m3u"
"playlist","11/08/25 2:55:31 AM","159946","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_apsattv_lg.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\053B3C34D3__playlist_apsattv_lg.m3u"
"playlist","11/08/25 2:55:23 AM","151024","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_src_us_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\D04B22805E__playlist_src_us_pluto.m3u"
"playlist","11/08/25 2:55:27 AM","106383","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_apsattv_samsung_us.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\29FCBCA3D9__playlist_apsattv_samsung_us.m3u"
"playlist","20/11/24 3:31:29 PM","101219","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\us_ythls.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\852D44EBAB__us_ythls.m3u"
"playlist","20/11/24 3:31:29 PM","98598","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\de_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\521C904AEB__de_pluto.m3u"
"playlist","20/11/24 3:31:28 PM","97511","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ch_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\4723A8E702__ch_pluto.m3u"
"playlist","20/11/24 3:31:28 PM","97123","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\at_plutotv.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\BD286FDE37__at_plutotv.m3u"
"playlist","11/08/25 2:55:25 AM","96205","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_src_ca_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\8C87C7FE7D__playlist_src_ca_pluto.m3u"
"playlist","20/11/24 3:31:28 PM","88254","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ca_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\BDAECF8D4D__ca_pluto.m3u"
"playlist","20/11/24 3:31:29 PM","86064","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\cn.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\7FBB4548A9__cn.m3u"
"playlist","11/08/25 2:55:23 AM","68427","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_src_us_local.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\9C8A677855__playlist_src_us_local.m3u"
"playlist","11/08/25 2:55:32 AM","67390","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_apsattv_redbox.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\CA11970EB5__playlist_apsattv_redbox.m3u"
"playlist","20/11/24 3:31:29 PM","66812","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\us.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\0D17DCF3F7__us.m3u"
"playlist","11/08/25 2:55:28 AM","66039","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_apsattv_xumo.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\86F5141DCB__playlist_apsattv_xumo.m3u"
"playlist","11/08/25 2:55:35 AM","65729","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_tvpass.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\30491F9FE7__playlist_tvpass.m3u"
"playlist","11/08/25 2:55:21 AM","61807","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_iptv-org_uk.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\BC48598167__playlist_iptv-org_uk.m3u"
"playlist","21/08/25 12:10:56 AM","60993","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\inbox\raw-tv.m3u8","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\0DB32C9E05__raw-tv.m3u8"
"playlist","20/11/24 3:31:29 PM","55139","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\fr_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\DC514A7665__fr_pluto.m3u"
"playlist","20/11/24 3:31:29 PM","53653","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\us_local.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\D6EC0EE288__us_local.m3u"
"playlist","11/08/25 2:55:36 AM","52414","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_local_uk.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\DC5D6630CA__playlist_local_uk.m3u"
"playlist","10/08/25 10:32:15 PM","52414","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\uk.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\DC5D6630CA__uk.m3u"
"playlist","20/11/24 3:31:29 PM","48311","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\es.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\7332F044D4__es.m3u"
"playlist","20/11/24 3:31:29 PM","47504","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mx_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\756CAD6C29__mx_pluto.m3u"
"playlist","11/08/25 2:55:31 AM","46428","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_apsattv_roku.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\F4AB04143E__playlist_apsattv_roku.m3u"
"playlist","20/11/24 3:31:29 PM","42943","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\it.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\0B19F7E2D9__it.m3u"
"playlist","20/11/24 3:31:29 PM","41419","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\in.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\A09CB64ED2__in.m3u"
"playlist","11/08/25 2:55:21 AM","40057","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_iptv-org_ca.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\E51E039EF6__playlist_iptv-org_ca.m3u"
"playlist","20/11/24 3:31:28 PM","38563","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\br.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\56B7C049ED__br.m3u"
"playlist","20/11/24 3:31:28 PM","34915","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ar.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\C036F309FC__ar.m3u"
"playlist","20/11/24 3:31:29 PM","34001","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\us_tubi.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\AE6D63C7E6__us_tubi.m3u"
"playlist","11/08/25 2:55:24 AM","33534","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_src_us_tubi.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\86A94C736C__playlist_src_us_tubi.m3u"
"playlist","20/11/24 3:31:29 PM","33352","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\tr.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\911CC1B8C3__tr.m3u"
"playlist","20/11/24 3:31:29 PM","33259","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\de.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\B214EAE170__de.m3u"
"playlist","20/11/24 3:31:29 PM","33090","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\it_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\E7F740982E__it_pluto.m3u"
"playlist","11/08/25 2:55:36 AM","33057","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_local_ca.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\DADCC6D195__playlist_local_ca.m3u"
"playlist","10/08/25 10:32:04 PM","33057","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\ca.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\DADCC6D195__ca.m3u"
"playlist","11/08/25 2:55:34 AM","30924","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_apsattv_xiaomi.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\8BDA2EEE4A__playlist_apsattv_xiaomi.m3u"
"playlist","11/08/25 2:55:36 AM","29899","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_free-tv_uk.m3u8","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\FB3E7C7704__playlist_free-tv_uk.m3u8"
"playlist","20/11/24 3:31:29 PM","29606","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\do.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\753252784F__do.m3u"
"playlist","11/08/25 2:55:36 AM","27828","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_free-tv_movies.m3u8","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\E53793D148__playlist_free-tv_movies.m3u8"
"playlist","20/11/24 3:31:29 PM","27637","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mx.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\01D382E78E__mx.m3u"
"playlist","20/11/24 3:31:29 PM","27274","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\cl.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\E0D5D9E412__cl.m3u"
"playlist","20/11/24 3:31:29 PM","25699","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\nl.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\5DF42D978A__nl.m3u"
"playlist","20/11/24 3:31:29 PM","24025","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\es_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\3405DBE275__es_pluto.m3u"
"playlist","20/11/24 3:31:29 PM","23365","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\id.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\BA6FD7F90B__id.m3u"
"playlist","20/11/24 3:31:28 PM","21546","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\am_ucom.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\051E8DE037__am_ucom.m3u"
"playlist","11/08/25 2:55:35 AM","21519","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_free-tv_ca.m3u8","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\5313E214D2__playlist_free-tv_ca.m3u8"
"playlist","11/08/25 2:55:36 AM","21346","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_free-tv_usa_vod.m3u8","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\ACB5A1BFAE__playlist_free-tv_usa_vod.m3u8"
"playlist","20/11/24 3:31:29 PM","20775","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\co.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\88D26A8C40__co.m3u"
"playlist","20/11/24 3:31:29 PM","19443","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\uk_bbc.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\B9934EC722__uk_bbc.m3u"
"playlist","20/11/24 3:31:28 PM","19399","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ca.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\DE1632EFC5__ca.m3u"
"playlist","11/08/25 2:55:23 AM","19309","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_src_us_moveonjoy.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\E99628BD62__playlist_src_us_moveonjoy.m3u"
"playlist","20/11/24 3:31:29 PM","18121","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\pe.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\D6C183A528__pe.m3u"
"playlist","11/08/25 2:55:36 AM","17163","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_free-tv_ie.m3u8","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\668F10EE43__playlist_free-tv_ie.m3u8"
"playlist","11/08/25 2:55:24 AM","17086","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_src_us_xumo.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\890A7505D1__playlist_src_us_xumo.m3u"
"playlist","11/08/25 2:55:22 AM","16869","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_iptv-org_ie.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\094A313C50__playlist_iptv-org_ie.m3u"
"playlist","11/08/25 2:55:35 AM","16826","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_free-tv_au.m3u8","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\21DBDC4BFE__playlist_free-tv_au.m3u8"
"playlist","20/11/24 3:31:29 PM","15933","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ro.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\518C4570B1__ro.m3u"
"playlist","20/11/24 3:31:29 PM","15712","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\gr.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\CD9548855A__gr.m3u"
"playlist","11/08/25 2:55:36 AM","15708","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_free-tv_docs_en.m3u8","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\832D7D1EAB__playlist_free-tv_docs_en.m3u8"
"playlist","20/11/24 3:31:29 PM","15369","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\hu.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\D68C2ED9AC__hu.m3u"
"playlist","11/08/25 2:55:25 AM","15331","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\IPTV-ChannelStudio\data\raw\Processed\08-21-2025_00-06-45\playlist_src_uk_rakuten.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\637C9C2417__playlist_src_uk_rakuten.m3u"
"playlist","20/11/24 3:31:29 PM","14783","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ru.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\41B228B32C__ru.m3u"
"playlist","20/11/24 3:31:29 PM","14262","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\uk_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\collections\inputs_for_tivimate\m3u\C6C7C38568__uk_pluto.m3u"
