"source_root","target_root","mode","full_path","relative_path","target_path","target_exists_now","extension","size_bytes","last_write_time"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\kn.m3u","kn.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\kn.m3u","False",".m3u","120","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\kp.m3u","kp.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\kp.m3u","False",".m3u","413","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\kr.m3u","kr.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\kr.m3u","False",".m3u","14037","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\kw.m3u","kw.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\kw.m3u","False",".m3u","1419","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\kz.m3u","kz.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\kz.m3u","False",".m3u","3602","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\la.m3u","la.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\la.m3u","False",".m3u","1983","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\lb.m3u","lb.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\lb.m3u","False",".m3u","3088","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\lc.m3u","lc.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\lc.m3u","False",".m3u","156","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\li.m3u","li.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\li.m3u","False",".m3u","241","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\lk.m3u","lk.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\lk.m3u","False",".m3u","1075","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\lr.m3u","lr.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\lr.m3u","False",".m3u","113","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\lt.m3u","lt.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\lt.m3u","False",".m3u","657","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\lu.m3u","lu.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\lu.m3u","False",".m3u","1823","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\lu_samsung.m3u","lu_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\lu_samsung.m3u","False",".m3u","538","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\lv.m3u","lv.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\lv.m3u","False",".m3u","2180","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ly.m3u","ly.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ly.m3u","False",".m3u","1501","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ma.m3u","ma.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ma.m3u","False",".m3u","2927","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mc.m3u","mc.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mc.m3u","False",".m3u","421","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\md.m3u","md.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\md.m3u","False",".m3u","2097","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\me.m3u","me.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\me.m3u","False",".m3u","1256","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mg.m3u","mg.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mg.m3u","False",".m3u","9","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mk.m3u","mk.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mk.m3u","False",".m3u","4404","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ml.m3u","ml.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ml.m3u","False",".m3u","507","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mm.m3u","mm.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mm.m3u","False",".m3u","1513","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mn.m3u","mn.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mn.m3u","False",".m3u","3358","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mo.m3u","mo.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mo.m3u","False",".m3u","1263","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mq.m3u","mq.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mq.m3u","False",".m3u","124","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mr.m3u","mr.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mr.m3u","False",".m3u","9","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mt.m3u","mt.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mt.m3u","False",".m3u","113","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mt_smash_plus.m3u","mt_smash_plus.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mt_smash_plus.m3u","False",".m3u","2300","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mv.m3u","mv.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mv.m3u","False",".m3u","735","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mw.m3u","mw.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mw.m3u","False",".m3u","361","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mx.m3u","mx.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mx.m3u","False",".m3u","27637","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mx_amagi.m3u","mx_amagi.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mx_amagi.m3u","False",".m3u","338","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mx_multimedios.m3u","mx_multimedios.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mx_multimedios.m3u","False",".m3u","1389","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mx_pluto.m3u","mx_pluto.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mx_pluto.m3u","False",".m3u","47504","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mx_samsung.m3u","mx_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mx_samsung.m3u","False",".m3u","671","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\my.m3u","my.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\my.m3u","False",".m3u","3516","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\mz.m3u","mz.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\mz.m3u","False",".m3u","631","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\na.m3u","na.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\na.m3u","False",".m3u","105","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ne.m3u","ne.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ne.m3u","False",".m3u","222","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ng.m3u","ng.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ng.m3u","False",".m3u","7359","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ni.m3u","ni.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ni.m3u","False",".m3u","2611","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\nl.m3u","nl.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\nl.m3u","False",".m3u","25699","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\nl_samsung.m3u","nl_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\nl_samsung.m3u","False",".m3u","3710","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\no.m3u","no.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\no.m3u","False",".m3u","1722","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\no_samsung.m3u","no_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\no_samsung.m3u","False",".m3u","560","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\np.m3u","np.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\np.m3u","False",".m3u","1388","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\nz.m3u","nz.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\nz.m3u","False",".m3u","2184","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\nz_samsung.m3u","nz_samsung.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\nz_samsung.m3u","False",".m3u","5670","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\om.m3u","om.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\om.m3u","False",".m3u","694","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\pa.m3u","pa.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\pa.m3u","False",".m3u","3285","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\pe.m3u","pe.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\pe.m3u","False",".m3u","18121","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\pe_opencaster.m3u","pe_opencaster.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\pe_opencaster.m3u","False",".m3u","9","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\pf.m3u","pf.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\pf.m3u","False",".m3u","165","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\ph.m3u","ph.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\ph.m3u","False",".m3u","2015","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\pk.m3u","pk.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\pk.m3u","False",".m3u","5049","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\pl.m3u","pl.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\pl.m3u","False",".m3u","5391","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\pl_irylek.m3u","pl_irylek.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\pl_irylek.m3u","False",".m3u","1707","2024-11-20 15:31:29"
"C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE","copy_review_only","C:\Users\andrew\PROJECTS\iptv\collections\repos_programs\iptv__C42511BE\streams\pr.m3u","pr.m3u","C:\Users\andrew\PROJECTS\iptv\inputs\m3u_sources\review_from_iptv__C42511BE\pr.m3u","False",".m3u","5648","2024-11-20 15:31:29"
