canon_key,winner,channel_name,tvg_id,epg_channel_id,group_title,country,language,url,source_file
tvg|ln_0f7c4349-d466-464f-b45a-adc47433124b|,yes,USA Today News,LN_0F7C4349-D466-464F-B45A-ADC47433124B,,LocalNow🇺🇸: News And Opinion,,,https://s7host4.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config9/playlist.m3u8?ads.cdnhost=s7host4.localnow.api.cms.amdvids.com&ads.playbackid=0F7C4349-D466-464F-B45A-ADC47433124B&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=0F7C4349-D466-464F-B45A-ADC47433124B&ads.n4=content_name&ads.v4=EPG%20%7C%20USA%20Today%20News&ads.n21=content_custom_2_param&ads.v21=AMDB013121&ads.n22=channel_rating&ads.v22=TV-14&ads.n23=ip&ads.v23=195.179.200.80&ads.n24=ua&ads.v24=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n25=us_privacy&ads.v25=1YNY&ads.n26=channel_company_id&ads.v26=AMDP500484&ads.n27=app_store_url&ads.v27=&ads.n28=h&ads.v28=1080&ads.n29=content_custom_1_param&ads.v29=0F7C4349-D466-464F-B45A-ADC47433124B&ads.n30=did&ads.v30=&ads.n31=gpp_sid&ads.v31=&ads.n32=ifa_type&ads.v32=&ads.n33=channel_language&ads.v33=en&ads.n34=content_type&ads.v34=channel&ads.n35=device_type&ads.v35=&ads.n36=channel_brand_id&ads.v36=AMDB013121&ads.n37=app_bundle&ads.v37=&ads.n38=url&ads.v38=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n39=content_custom_3_param&ads.v39=channel&ads.n40=channel_name&ads.v40=EPG%20%20USA%20Today%20News&ads.n41=w&ads.v41=1920&ads.n42=channel_title&ads.v42=EPG%20%20USA%20Today%20News&ads.n43=app_version&ads.v43=0.0.0&ads.n44=device_make&ads.v44=&ads.n45=content_producer_name&ads.v45=USA%20Today&ads.n46=dnt&ads.v46=&ads.n47=app_name&ads.v47=&ads.n48=content_provider&ads.v48=usatoday-news&ads.n49=device_model&ads.v49=&ads.n50=content_livestream&ads.v50=1&ads.n51=network_name&ads.v51=usatoday-news&ads.n52=cust_devicename&ads.v52=desktop_web&ads.n53=channel_id&ads.v53=0F7C4349-D466-464F-B45A-ADC47433124B&ads.n54=channel_genre&ads.v54=News&ads.n55=gpp&ads.v55=&ads.n56=channel_ext_id&ads.v56=631371f78e12d2798f07bd13&ads.n57=pos&ads.v57=midroll&ads.n58=channel_corp&ads.v58=USA%20Today,data\raw\inbox\localnow.m3u
tvg|ln_86e3e9d2-5fd4-483a-8b7a-ba82c8830cc4|,yes,Scripps News,LN_86E3E9D2-5FD4-483A-8B7A-BA82C8830CC4,,LocalNow🇺🇸: News And Opinion,,,https://s1host4.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config1/out/v1/e3e6e29095844c4ba7d887f01e44a5ef/index.m3u8?ads.cdnhost=s1host4.localnow.api.cms.amdvids.com&ads.playbackid=86E3E9D2-5FD4-483A-8B7A-BA82C8830CC4&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=86E3E9D2-5FD4-483A-8B7A-BA82C8830CC4&ads.n4=content_name&ads.v4=EPG%20%7C%20Scripps%20News%20%28fka%20Newsy%29&ads.n21=pos&ads.v21=midroll&ads.n22=channel_corp&ads.v22=Media%20Convergence%20Group%20INC&ads.n23=ip&ads.v23=195.179.200.80&ads.n24=ifa_type&ads.v24=&ads.n25=us_privacy&ads.v25=1YNY&ads.n26=cust_devicename&ads.v26=desktop_web&ads.n27=w&ads.v27=1920&ads.n28=channel_id&ads.v28=86E3E9D2-5FD4-483A-8B7A-BA82C8830CC4&ads.n29=app_bundle&ads.v29=&ads.n30=content_custom_1_param&ads.v30=86E3E9D2-5FD4-483A-8B7A-BA82C8830CC4&ads.n31=device_type&ads.v31=&ads.n32=h&ads.v32=1080&ads.n33=device_make&ads.v33=&ads.n34=channel_title&ads.v34=EPG%20%20Scripps%20News%20%28fka%20Newsy%29&ads.n35=channel_brand_id&ads.v35=AMDB012083&ads.n36=gpp_sid&ads.v36=&ads.n37=channel_genre&ads.v37=News&ads.n38=channel_company_id&ads.v38=AMDP500143&ads.n39=app_version&ads.v39=0.0.0&ads.n40=channel_ext_id&ads.v40=5f8495060fb0504aa2496f03&ads.n41=channel_rating&ads.v41=TV-PG&ads.n42=gpp&ads.v42=&ads.n43=content_producer_name&ads.v43=Media%20Convergence%20Group%20INC&ads.n44=content_custom_2_param&ads.v44=AMDB012083&ads.n45=device_model&ads.v45=&ads.n46=did&ads.v46=&ads.n47=url&ads.v47=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n48=content_livestream&ads.v48=1&ads.n49=channel_name&ads.v49=EPG%20%20Scripps%20News%20%28fka%20Newsy%29&ads.n50=ua&ads.v50=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n51=content_custom_3_param&ads.v51=channel&ads.n52=content_provider&ads.v52=newsy&ads.n53=network_name&ads.v53=newsy&ads.n54=content_type&ads.v54=channel&ads.n55=app_name&ads.v55=&ads.n56=dnt&ads.v56=&ads.n57=channel_language&ads.v57=en&ads.n58=app_store_url&ads.v58=,data\raw\inbox\localnow.m3u
tvg|ln_3fdd9dc4-fd7d-40ee-a5fc-7685a0ce122a|,yes,Bloomberg TV+,LN_3FDD9DC4-FD7D-40EE-A5FC-7685A0CE122A,,LocalNow🇺🇸: News And Opinion,,,https://s2host5.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config3/live/origin-contribution-m1-btv-plus-localnow.m3u8?ads.cdnhost=s2host5.localnow.api.cms.amdvids.com&ads.playbackid=3FDD9DC4-FD7D-40EE-A5FC-7685A0CE122A&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=3FDD9DC4-FD7D-40EE-A5FC-7685A0CE122A&ads.n4=content_name&ads.v4=EPG%20%7C%20Bloomberg%20TV+&ads.n21=channel_name&ads.v21=EPG%20%20Bloomberg%20TV+&ads.n22=content_custom_3_param&ads.v22=channel&ads.n23=app_bundle&ads.v23=&ads.n24=w&ads.v24=1920&ads.n25=content_livestream&ads.v25=1&ads.n26=content_custom_1_param&ads.v26=3FDD9DC4-FD7D-40EE-A5FC-7685A0CE122A&ads.n27=channel_ext_id&ads.v27=64a5746ac260a556f90c1bfc&ads.n28=device_type&ads.v28=&ads.n29=did&ads.v29=&ads.n30=channel_id&ads.v30=3FDD9DC4-FD7D-40EE-A5FC-7685A0CE122A&ads.n31=channel_corp&ads.v31=Bloomberg%20LP&ads.n32=gpp&ads.v32=&ads.n33=ifa_type&ads.v33=&ads.n34=app_name&ads.v34=&ads.n35=app_version&ads.v35=0.0.0&ads.n36=ip&ads.v36=195.179.200.80&ads.n37=app_store_url&ads.v37=&ads.n38=dnt&ads.v38=&ads.n39=pos&ads.v39=midroll&ads.n40=us_privacy&ads.v40=1YNY&ads.n41=content_producer_name&ads.v41=Bloomberg%20LP&ads.n42=network_name&ads.v42=bloomberg-tv&ads.n43=cust_devicename&ads.v43=desktop_web&ads.n44=device_make&ads.v44=&ads.n45=h&ads.v45=1080&ads.n46=url&ads.v46=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n47=channel_genre&ads.v47=News&ads.n48=content_type&ads.v48=channel&ads.n49=channel_title&ads.v49=EPG%20%20Bloomberg%20TV+&ads.n50=content_custom_2_param&ads.v50=AMDB012010&ads.n51=channel_company_id&ads.v51=AMDP500129&ads.n52=channel_brand_id&ads.v52=AMDB012010&ads.n53=device_model&ads.v53=&ads.n54=gpp_sid&ads.v54=&ads.n55=channel_language&ads.v55=en&ads.n56=content_provider&ads.v56=bloomberg-tv&ads.n57=channel_rating&ads.v57=TV-PG&ads.n58=ua&ads.v58=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36,data\raw\inbox\localnow.m3u
tvg|ln_17a361d7-7de9-4a8a-bd5b-be4a930573fa|,yes,Bloomberg Originals,LN_17A361D7-7DE9-4A8A-BD5B-BE4A930573FA,,LocalNow🇺🇸: News And Opinion,,,https://s3host3.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config3/live/origin-contribution-m1-bloomberg-quicktake-localnow.m3u8?ads.cdnhost=s3host3.localnow.api.cms.amdvids.com&ads.playbackid=17A361D7-7DE9-4A8A-BD5B-BE4A930573FA&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=17A361D7-7DE9-4A8A-BD5B-BE4A930573FA&ads.n4=content_name&ads.v4=EPG%20%7C%20Bloomberg%20Originals&ads.n21=cust_devicename&ads.v21=desktop_web&ads.n22=device_make&ads.v22=&ads.n23=app_store_url&ads.v23=&ads.n24=pos&ads.v24=midroll&ads.n25=channel_rating&ads.v25=TV-PG&ads.n26=channel_name&ads.v26=EPG%20%20Bloomberg%20Originals&ads.n27=network_name&ads.v27=bloomberg-quicktakes&ads.n28=gpp&ads.v28=&ads.n29=content_livestream&ads.v29=1&ads.n30=channel_id&ads.v30=17A361D7-7DE9-4A8A-BD5B-BE4A930573FA&ads.n31=app_name&ads.v31=&ads.n32=h&ads.v32=1080&ads.n33=ua&ads.v33=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n34=device_model&ads.v34=&ads.n35=channel_genre&ads.v35=Factual&ads.n36=w&ads.v36=1920&ads.n37=device_type&ads.v37=&ads.n38=content_provider&ads.v38=bloomberg-quicktakes&ads.n39=ip&ads.v39=195.179.200.80&ads.n40=ifa_type&ads.v40=&ads.n41=dnt&ads.v41=&ads.n42=channel_company_id&ads.v42=AMDP500129&ads.n43=url&ads.v43=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n44=channel_title&ads.v44=EPG%20%20Bloomberg%20Originals&ads.n45=content_type&ads.v45=channel&ads.n46=content_custom_1_param&ads.v46=17A361D7-7DE9-4A8A-BD5B-BE4A930573FA&ads.n47=app_bundle&ads.v47=&ads.n48=channel_brand_id&ads.v48=AMDB012009&ads.n49=content_custom_3_param&ads.v49=channel&ads.n50=app_version&ads.v50=0.0.0&ads.n51=content_custom_2_param&ads.v51=AMDB012009&ads.n52=did&ads.v52=&ads.n53=channel_corp&ads.v53=Bloomberg%20LP&ads.n54=us_privacy&ads.v54=1YNY&ads.n55=gpp_sid&ads.v55=&ads.n56=channel_language&ads.v56=en&ads.n57=channel_ext_id&ads.v57=62e95fbb2f46b8b8a30435df&ads.n58=content_producer_name&ads.v58=Bloomberg%20LP,data\raw\inbox\localnow.m3u
tvg|ln_2eab4b5c-8bd7-42ba-a42c-bbc00c932889|,yes,Cheddar News,LN_2EAB4B5C-8BD7-42BA-A42C-BBC00C932889,,LocalNow🇺🇸: News And Opinion,,,https://s2host5.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config3/ef15d4ffb143345024328fa90349a6c63c7ffa46802e1d4ac5a2b6109e0740a8/localnow/cheddar-localnow/cheddar/index.m3u8?ads.cdnhost=s2host5.localnow.api.cms.amdvids.com&ads.playbackid=2EAB4B5C-8BD7-42BA-A42C-BBC00C932889&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=2EAB4B5C-8BD7-42BA-A42C-BBC00C932889&ads.n4=content_name&ads.v4=EPG%20%7C%20Cheddar%20News&ads.n21=content_livestream&ads.v21=1&ads.n22=network_name&ads.v22=cheddar&ads.n23=channel_name&ads.v23=EPG%20%20Cheddar%20News&ads.n24=device_model&ads.v24=&ads.n25=content_producer_name&ads.v25=Cheddar%20Media&ads.n26=channel_company_id&ads.v26=AMDP500552&ads.n27=us_privacy&ads.v27=1YNY&ads.n28=content_custom_2_param&ads.v28=AMDB013539&ads.n29=app_bundle&ads.v29=&ads.n30=channel_language&ads.v30=en&ads.n31=gpp_sid&ads.v31=&ads.n32=h&ads.v32=1080&ads.n33=content_type&ads.v33=channel&ads.n34=channel_id&ads.v34=2EAB4B5C-8BD7-42BA-A42C-BBC00C932889&ads.n35=device_make&ads.v35=&ads.n36=dnt&ads.v36=&ads.n37=channel_genre&ads.v37=News&ads.n38=app_name&ads.v38=&ads.n39=channel_rating&ads.v39=TV-PG&ads.n40=channel_ext_id&ads.v40=624750629afe6b067f1ae8c2&ads.n41=url&ads.v41=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n42=content_custom_3_param&ads.v42=channel&ads.n43=ifa_type&ads.v43=&ads.n44=did&ads.v44=&ads.n45=ip&ads.v45=195.179.200.80&ads.n46=app_version&ads.v46=0.0.0&ads.n47=w&ads.v47=1920&ads.n48=content_custom_1_param&ads.v48=2EAB4B5C-8BD7-42BA-A42C-BBC00C932889&ads.n49=pos&ads.v49=midroll&ads.n50=app_store_url&ads.v50=&ads.n51=cust_devicename&ads.v51=desktop_web&ads.n52=content_provider&ads.v52=cheddar&ads.n53=ua&ads.v53=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n54=device_type&ads.v54=&ads.n55=channel_title&ads.v55=EPG%20%20Cheddar%20News&ads.n56=channel_corp&ads.v56=Cheddar%20Media&ads.n57=gpp&ads.v57=&ads.n58=channel_brand_id&ads.v58=AMDB013539,data\raw\inbox\localnow.m3u
tvg|ln_88ce1401-5ebc-4163-983f-534c8916321a|,yes,Yahoo! Finance,LN_88CE1401-5EBC-4163-983F-534C8916321A,,LocalNow🇺🇸: News And Opinion,,,https://s1host1.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config1/playlist.m3u8?ads.cdnhost=s1host1.localnow.api.cms.amdvids.com&ads.playbackid=88CE1401-5EBC-4163-983F-534C8916321A&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=88CE1401-5EBC-4163-983F-534C8916321A&ads.n4=content_name&ads.v4=EPG%20%7C%20Yahoo%21%20Finance&ads.n21=gpp_sid&ads.v21=&ads.n22=channel_id&ads.v22=88CE1401-5EBC-4163-983F-534C8916321A&ads.n23=w&ads.v23=1920&ads.n24=channel_brand_id&ads.v24=AMDB012134&ads.n25=device_make&ads.v25=&ads.n26=content_livestream&ads.v26=1&ads.n27=us_privacy&ads.v27=1YNY&ads.n28=app_bundle&ads.v28=&ads.n29=channel_rating&ads.v29=TV-PG&ads.n30=content_producer_name&ads.v30=Yahoo%20Finance%20LLC&ads.n31=channel_language&ads.v31=en&ads.n32=channel_genre&ads.v32=Business&ads.n33=cust_devicename&ads.v33=desktop_web&ads.n34=dnt&ads.v34=&ads.n35=content_custom_2_param&ads.v35=AMDB012134&ads.n36=device_type&ads.v36=&ads.n37=channel_company_id&ads.v37=AMDP500145&ads.n38=content_custom_3_param&ads.v38=channel&ads.n39=ua&ads.v39=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n40=channel_corp&ads.v40=Yahoo%20Finance%20LLC&ads.n41=app_name&ads.v41=&ads.n42=content_type&ads.v42=channel&ads.n43=channel_ext_id&ads.v43=5ffcedf0cb7cdb00491b0602&ads.n44=app_store_url&ads.v44=&ads.n45=ip&ads.v45=195.179.200.80&ads.n46=network_name&ads.v46=yahoo-finance&ads.n47=ifa_type&ads.v47=&ads.n48=h&ads.v48=1080&ads.n49=url&ads.v49=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n50=content_custom_1_param&ads.v50=88CE1401-5EBC-4163-983F-534C8916321A&ads.n51=did&ads.v51=&ads.n52=content_provider&ads.v52=yahoo-finance&ads.n53=gpp&ads.v53=&ads.n54=channel_title&ads.v54=EPG%20%20Yahoo%21%20Finance&ads.n55=app_version&ads.v55=0.0.0&ads.n56=channel_name&ads.v56=EPG%20%20Yahoo%21%20Finance&ads.n57=device_model&ads.v57=&ads.n58=pos&ads.v58=midroll,data\raw\inbox\localnow.m3u
tvg|ln_161602aa-377b-4825-b787-a03e8a378315|,yes,Entrepreneur TV,LN_161602AA-377B-4825-B787-A03E8A378315,,LocalNow🇺🇸: News And Opinion,,,https://4947b0e8ea8640d7b73b123c0f9192e1.mediatailor.us-east-1.amazonaws.com/v1/master/44f73ba4d03e9607dcd9bebdcb8494d86964f1d8/LocalNow_EntrepreneurTV/playlist.m3u8?ads.channel_ext_id=&ads.cust_devicename=&ads.content_genre=News%20And%20Opinion&ads.cust_channeltype=channel&ads.wurl_channel=1466&ads.content_title=Entrepreneur%20TV&ads.channel_brand_id=AMDB013512&ads.app_bundle=&ads.device_make=&ads.us_privacy=1YNY&ads.device_type=&ads.wurl_name=EntrepreneurTV&ads.ip=195.179.200.80&ads.coppa=0&ads.channel_company_id=AMDP500100&ads.app_name=&ads.content_id=161602AA-377B-4825-B787-A03E8A378315&ads.channel_corp=Cineverse%20OTT%20Holdings%20LLC&ads.ua=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.ifa_type=&ads.dnt=&ads.app_store_url=&ads.content_provider=entrepreneur-tv-cineverse&ads.device_model=&ads.did=&height=1080&page_url=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&width=1920&app_version=0.0.0&device_devicetype=desktop_web,data\raw\inbox\localnow.m3u
tvg|ln_12ebec2e-2c3e-4fe9-812a-b69df4f7c925|,yes,NEWSMAX2,LN_12EBEC2E-2C3E-4FE9-812A-B69DF4F7C925,,LocalNow🇺🇸: News And Opinion,,,https://s4host4.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config5/hls/live/2020471/Live_1/index.m3u8?ads.cdnhost=s4host4.localnow.api.cms.amdvids.com&ads.playbackid=12EBEC2E-2C3E-4FE9-812A-B69DF4F7C925&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=12EBEC2E-2C3E-4FE9-812A-B69DF4F7C925&ads.n4=content_name&ads.v4=Newsmax%202&ads.n21=channel_genre&ads.v21=News&ads.n22=content_custom_3_param&ads.v22=channel&ads.n23=ifa_type&ads.v23=&ads.n24=cust_devicename&ads.v24=desktop_web&ads.n25=content_custom_1_param&ads.v25=12EBEC2E-2C3E-4FE9-812A-B69DF4F7C925&ads.n26=channel_language&ads.v26=en&ads.n27=us_privacy&ads.v27=1YNY&ads.n28=ua&ads.v28=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n29=channel_title&ads.v29=Newsmax%202&ads.n30=h&ads.v30=1080&ads.n31=channel_name&ads.v31=Newsmax%202&ads.n32=content_livestream&ads.v32=1&ads.n33=channel_company_id&ads.v33=AMDP500144&ads.n34=network_name&ads.v34=newsmax&ads.n35=content_provider&ads.v35=newsmax&ads.n36=gpp&ads.v36=&ads.n37=dnt&ads.v37=&ads.n38=ip&ads.v38=195.179.200.80&ads.n39=channel_id&ads.v39=12EBEC2E-2C3E-4FE9-812A-B69DF4F7C925&ads.n40=channel_rating&ads.v40=TV-PG&ads.n41=device_make&ads.v41=&ads.n42=app_name&ads.v42=&ads.n43=content_custom_2_param&ads.v43=AMDB012082&ads.n44=device_type&ads.v44=&ads.n45=channel_ext_id&ads.v45=606f8fe60f7a8a12a27f8242&ads.n46=app_store_url&ads.v46=&ads.n47=did&ads.v47=&ads.n48=w&ads.v48=1920&ads.n49=url&ads.v49=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n50=device_model&ads.v50=&ads.n51=channel_brand_id&ads.v51=AMDB012082&ads.n52=gpp_sid&ads.v52=&ads.n53=pos&ads.v53=midroll&ads.n54=channel_corp&ads.v54=Newsmax%20Broadcasting%20LLC&ads.n55=content_producer_name&ads.v55=Newsmax%20Broadcasting%20LLC&ads.n56=app_version&ads.v56=0.0.0&ads.n57=app_bundle&ads.v57=&ads.n58=content_type&ads.v58=channel,data\raw\inbox\localnow.m3u
tvg|ln_41ad64fe-ad4e-4b54-aeb3-c83bb0e6e829|,yes,Salem News,LN_41AD64FE-AD4E-4B54-AEB3-C83BB0E6E829,,LocalNow🇺🇸: News And Opinion,,,https://s6host5.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config8/playlist.m3u8?ads.cdnhost=s6host5.localnow.api.cms.amdvids.com&ads.playbackid=41AD64FE-AD4E-4B54-AEB3-C83BB0E6E829&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=41AD64FE-AD4E-4B54-AEB3-C83BB0E6E829&ads.n4=content_name&ads.v4=EPG%20%7C%20Salem%20News&ads.n21=device_make&ads.v21=&ads.n22=did&ads.v22=&ads.n23=channel_title&ads.v23=EPG%20%20Salem%20News&ads.n24=ifa_type&ads.v24=&ads.n25=app_bundle&ads.v25=&ads.n26=channel_company_id&ads.v26=AMDP500471&ads.n27=ua&ads.v27=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n28=content_custom_1_param&ads.v28=41AD64FE-AD4E-4B54-AEB3-C83BB0E6E829&ads.n29=app_version&ads.v29=0.0.0&ads.n30=network_name&ads.v30=salem-news&ads.n31=channel_rating&ads.v31=TV-PG&ads.n32=content_custom_2_param&ads.v32=AMDB013102&ads.n33=content_livestream&ads.v33=1&ads.n34=channel_brand_id&ads.v34=AMDB013102&ads.n35=device_type&ads.v35=&ads.n36=content_provider&ads.v36=salem-news&ads.n37=h&ads.v37=1080&ads.n38=us_privacy&ads.v38=1YNY&ads.n39=app_name&ads.v39=&ads.n40=pos&ads.v40=midroll&ads.n41=content_producer_name&ads.v41=Salem%20News%20Inc&ads.n42=channel_genre&ads.v42=News&ads.n43=gpp&ads.v43=&ads.n44=channel_ext_id&ads.v44=644afff72ceadc46e70917d6&ads.n45=channel_language&ads.v45=en&ads.n46=channel_name&ads.v46=EPG%20%20Salem%20News&ads.n47=content_custom_3_param&ads.v47=channel&ads.n48=cust_devicename&ads.v48=desktop_web&ads.n49=channel_corp&ads.v49=Salem%20News%20Inc&ads.n50=device_model&ads.v50=&ads.n51=gpp_sid&ads.v51=&ads.n52=w&ads.v52=1920&ads.n53=app_store_url&ads.v53=&ads.n54=channel_id&ads.v54=41AD64FE-AD4E-4B54-AEB3-C83BB0E6E829&ads.n55=url&ads.v55=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n56=content_type&ads.v56=channel&ads.n57=dnt&ads.v57=&ads.n58=ip&ads.v58=195.179.200.80,data\raw\inbox\localnow.m3u
tvg|ln_c873e40a-ced9-4e86-bd99-72da3663486d|,yes,OAN Plus,LN_C873E40A-CED9-4E86-BD99-72DA3663486D,,LocalNow🇺🇸: News And Opinion,,,https://s3host1.localnow.api.cms.amdvids.com/v1/master/c189661feba961c19bc5fb60b57879ee9b84548a/config3/affiliate/oane_720p/playlist.m3u8?ads.cdnhost=s3host1.localnow.api.cms.amdvids.com&ads.playbackid=C873E40A-CED9-4E86-BD99-72DA3663486D&ads.n1=rule_id&ads.v1=E7BB7BA1-D932-4E65-BD9F-93731E6E87C5-1744054592&ads.n3=qp_content_id&ads.v3=C873E40A-CED9-4E86-BD99-72DA3663486D&ads.n4=content_name&ads.v4=EPG%20%7C%20OAN%20Plus&ads.n21=dnt&ads.v21=&ads.n22=channel_corp&ads.v22=Herring%20Networks%20INC&ads.n23=app_bundle&ads.v23=&ads.n24=ip&ads.v24=195.179.200.80&ads.n25=device_model&ads.v25=&ads.n26=pos&ads.v26=midroll&ads.n27=content_provider&ads.v27=oan&ads.n28=device_type&ads.v28=&ads.n29=channel_title&ads.v29=EPG%20%20OAN%20Plus&ads.n30=channel_rating&ads.v30=TV-PG&ads.n31=w&ads.v31=1920&ads.n32=content_custom_1_param&ads.v32=C873E40A-CED9-4E86-BD99-72DA3663486D&ads.n33=channel_brand_id&ads.v33=AMDB012084&ads.n34=h&ads.v34=1080&ads.n35=channel_name&ads.v35=EPG%20%20OAN%20Plus&ads.n36=ua&ads.v36=Mozilla%2F5.0%20%28Windows%20NT%2010.0%3B%20Win64%3B%20x64%29%20AppleWebKit%2F537.36%20%28KHTML%2C%20like%20Gecko%29%20Chrome%2F122.0.0.0%20Safari%2F537.36&ads.n37=content_livestream&ads.v37=1&ads.n38=content_type&ads.v38=channel&ads.n39=app_name&ads.v39=&ads.n40=gpp&ads.v40=&ads.n41=gpp_sid&ads.v41=&ads.n42=app_version&ads.v42=0.0.0&ads.n43=channel_id&ads.v43=C873E40A-CED9-4E86-BD99-72DA3663486D&ads.n44=content_custom_3_param&ads.v44=channel&ads.n45=us_privacy&ads.v45=1YNY&ads.n46=content_custom_2_param&ads.v46=AMDB012084&ads.n47=channel_genre&ads.v47=News&ads.n48=channel_language&ads.v48=en&ads.n49=ifa_type&ads.v49=&ads.n50=app_store_url&ads.v50=&ads.n51=url&ads.v51=https%25253A%25252F%25252Flocalnow.com%25252Fchannels%25252Fcbs-news-chicago-hyperlocal&ads.n52=did&ads.v52=&ads.n53=cust_devicename&ads.v53=desktop_web&ads.n54=channel_ext_id&ads.v54=6272f0b06b2f9f29ec2a0c59&ads.n55=channel_company_id&ads.v55=AMDP500138&ads.n56=device_make&ads.v56=&ads.n57=content_producer_name&ads.v57=Herring%20Networks%20INC&ads.n58=network_name&ads.v58=oan,data\raw\inbox\localnow.m3u
