"file_name","extension","size_bytes","sha256","full_path"
"bh.m3u",".m3u","779","ADE773E610FC063CAAD10833A437DEA695AFC166C65D9EB0986F4330A6326895","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bh.m3u"
"bi.m3u",".m3u","118","61D98955FA7ED3EACE68B41E0B62D7775E6E72F02420C0431F950CB445C3F6FF","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bi.m3u"
"bj.m3u",".m3u","1751","980E8EE2A8C9B6C923E3B71D4892326A9EC6FE618960AFE8BC9B4EB56855A68A","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bj.m3u"
"bn.m3u",".m3u","355","65BEAE96DF774B9444E50F0C4B6C219320E61FFC4A08BF50047D40891D5F00F0","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bn.m3u"
"bq.m3u",".m3u","634","AA1AE4E36AE0B545A15E574134D1705B27C82A8BE9D250B3327F0439279DC7BF","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bq.m3u"
"br_samsung.m3u",".m3u","413","6252D5F4973B9F669F434AB4F9FFDAC95A905CF4732EB5F9C2DC3636066EF5E1","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\br_samsung.m3u"
"bs.m3u",".m3u","290","041AC753347684B561B695159C5A1B57DC74611D3C530B6597BFAE55AFF6CF70","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bs.m3u"
"bw.m3u",".m3u","117","4E052E2A611C3FC8ECACAD1BB6BD3B8CA38861E8AB0A3274FF647D2B0D00F714","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bw.m3u"
"bz.m3u",".m3u","356","F1117AC1F6A36855DACF5E6474A56E26E23AFD82D7712F530D569F0DF01E30EE","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bz.m3u"
"bz_nexgen.m3u",".m3u","775","467D5BC4E53AC928537E2662302C325D30912655DDD37135028FD132ED0C32AC","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\bz_nexgen.m3u"
"cg.m3u",".m3u","1004","261898E6C6BFED4A98D9107F5E49496628872BD2956CC78CADDD1D3C4893784D","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\cg.m3u"
"ch_samsung.m3u",".m3u","262","E871E2A899ADA51B8C70560B7FEA6EFF8F78C3D52B828F7163F353E060C112D4","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ch_samsung.m3u"
"cn_112114.m3u",".m3u","1242","719C50702B434A081A024D7E59696E695CD947304FBBE7CC1F3A564AE7D6EE07","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\cn_112114.m3u"
"cn_cgtn.m3u",".m3u","960","B39CE4B618C683D90B70F408978F80E607A7EE1AB4138EAACAAE140827C39DA6","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\cn_cgtn.m3u"
"cn_yeslivetv.m3u",".m3u","1559","6DE0B19D577EE255C736DEF0A4BB9A21C0F876C1E7C53F52DFB1593C4CF93951","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\cn_yeslivetv.m3u"
"cu.m3u",".m3u","491","58585026012177228CB3C4EE533CCA8194723041A375BFC8271FCB5116BE315E","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\cu.m3u"
"cv.m3u",".m3u","492","FD19E92FAD0CBDD3693057DDB3DDAB7E97BBFF2D6F3FCB1B630BE901A0276D2A","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\cv.m3u"
"cw.m3u",".m3u","692","7692B7766DB77DFC639DCB4F77606F8AB863B52E29A1A57C6370828C15F15226","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\cw.m3u"
"de_rakuten.m3u",".m3u","1032","2F9A4252DB17327CEF399BEE1A5300361DB9F3911E4898900E217BF0F6E38940","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\de_rakuten.m3u"
"de_samsung.m3u",".m3u","515","48CAEE7114B5B96B81F50998CB830EB544D24A2BB6B1691A3DB771FF3236E05D","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\de_samsung.m3u"
"dj.m3u",".m3u","9","058ED0FEA4FCBEA0706176503D71018DF34C40C412F02667BCB375633A6082AD","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\dj.m3u"
"dk_samsung.m3u",".m3u","1049","D033DCEB73EA027AFB46C65A99D642D8E555E303E4C1DD319191AFD4D0A214AC","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\dk_samsung.m3u"
"dm.m3u",".m3u","128","A0B413751EEC80CE89C3F0E0CE7981EE4E87901FFC7BFEF03AF31F913BC7CE3B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\dm.m3u"
"dz.m3u",".m3u","1823","30D166304FA0313BC10BCC04E46EE13157F1A2A26627C64A74FF2647DAF73336","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\dz.m3u"
"ee.m3u",".m3u","1308","D12BB35A393CC21E683D79D177EDDE5749FD41E4AEBA5C8A54A2350F4283D87D","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ee.m3u"
"eh.m3u",".m3u","115","A8E8AD83AEA7F1BBA53C65965BCC90A5CDDBDB57E81AE2E6F61D5B5B5735F4D0","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\eh.m3u"
"es_samsung.m3u",".m3u","1865","4224E71495AA674CD5A19EBC9C377F3A1A7D82C2CCB2435F58DF1AA22FC7DC63","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\es_samsung.m3u"
"et.m3u",".m3u","720","3D0B2D425AF75D71D3A016696153E471E31623A929A27E6DC7F9BDE594D5B706","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\et.m3u"
"fi_rakuten.m3u",".m3u","999","23B7E6379CE738E18D19E85101569C341EE8A6B2E7913F3179D710547F6D56D2","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\fi_rakuten.m3u"
"fi_samsung.m3u",".m3u","698","CB20596973180815B6817C542F89C8A0E56D553EF34613BE094B89E80425645C","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\fi_samsung.m3u"
"fj.m3u",".m3u","141","6D788C284767D18586B72EA885272748725C94D16033AF03B3DC09573FC804D7","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\fj.m3u"
"fo.m3u",".m3u","142","BAE1ED9BBC61C64DD0DCED277C5FC2FB1822023AB1C111AA521AEE1EF116D68C","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\fo.m3u"
"fr_fashiontv.m3u",".m3u","620","26258AD487039BE7F6B03A2B24C37C7A7E84DC43EEE39895B61D34F3011EC652","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\fr_fashiontv.m3u"
"fr_groupecanalplus.m3u",".m3u","184","14A0932BCA29E7B732C508024683952CA7EC5681F7CA4792B46AC799AAF11395","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\fr_groupecanalplus.m3u"
"fr_groupem6.m3u",".m3u","149","9BD2B8113276B459F819E1442BCA7319696E764D185D6E6240A7ABE37DCB98AC","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\fr_groupem6.m3u"
"fr_persiana.m3u",".m3u","1842","0870899E0BE6FD50E703B480B195BFFE6E55B1C102840E6B47E9C274F4BD1DA6","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\fr_persiana.m3u"
"fr_samsung.m3u",".m3u","1985","11C2BC14A3D8A5BC6CD90044505FE60297B5CF64A43CA15FD33157492A3EFF7C","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\fr_samsung.m3u"
"ga.m3u",".m3u","567","8F881DCBF3DEA8B531E40EFBC57AE8482118997E4D3880C28D6ED098E4FD0F3F","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ga.m3u"
"ge.m3u",".m3u","1206","7F1279B2C1E48A73FF641C84523B33EFEEA1B502027E8B2E9FEDFA09EA1CA10E","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ge.m3u"
"gf.m3u",".m3u","122","EAD1A728D6A1D9E724A92968230F49FC69A77052364BF82AA2754999CF947549","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\gf.m3u"
"gm.m3u",".m3u","116","65420070C4F97624FA2866C6133C73D35C6BDFA1FC00702CB961BC240DB6CC1D","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\gm.m3u"
"gn.m3u",".m3u","1597","0E2CAAC1FBAC3AC53A96300BD6F479C77E0E7771060F5A61EEFE9633EB6CD2ED","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\gn.m3u"
"gp.m3u",".m3u","699","460EC6DA7E6637A0F6AA1D5BA5A2F484671E07F6E207F6843E0C8427B747C587","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\gp.m3u"
"gq.m3u",".m3u","369","26151DD8BE0B776174A515D2F3599709DC74E36C345B0AA1E47C53FD7AAD71D0","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\gq.m3u"
"gu.m3u",".m3u","137","02954C7D0170B0A4BF4966CC68371DEE6A1358615BC821C1710D24965C12C71C","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\gu.m3u"
"gy.m3u",".m3u","425","A8460301536F2ABA3EABD5742A7747BE84C94AA7312BF65F038D7B16D3F28F6B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\gy.m3u"
"ie.m3u",".m3u","1800","403DDD32D668A5E802ACFF4AA9B26E743FF353FB63FAE14452BB45D88DB109D4","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ie.m3u"
"ie_samsung.m3u",".m3u","782","8E627CEC9713DC4F6DBF3FB4705F93250C04FF501BCEAB863A5538311A420B6F","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ie_samsung.m3u"
"in_samsung.m3u",".m3u","1206","C8613213EEA615B3388D40434F865B7A40FA2B700E77A622967057099A62F662","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\in_samsung.m3u"
"ir_aionet.m3u",".m3u","1868","4EFC321A64633C41CBF61A521EBF014EDCD3F0E89E362804512CAD30DA33FDF2","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ir_aionet.m3u"
"ir_wnslive.m3u",".m3u","954","27DA3A7FD1B458F6B7AD4A89CE023BCBE753E4E246CFC021CCF75F39F78E331C","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ir_wnslive.m3u"
"is.m3u",".m3u","626","D2F37549E9623F627FBCC7A9C0E37682442AA7DE3FD0C72F996D36124901166E","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\is.m3u"
"it_rakuten.m3u",".m3u","661","34687E9B62931BD6DE52CD68858832E97A24F8CFE9FAA86E67A7CA3FCFAB58A7","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\it_rakuten.m3u"
"jm.m3u",".m3u","798","74F1FE48841696DBD81FF6A7AA7E538281FB11E2D2750D51BDA5730BD03A0DA4","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\jm.m3u"
"kg.m3u",".m3u","1651","FDCCCB38A75DD50C33ED9CD1287FFF6F95EE1C3351480AF4AEFBEE1C3005BFBE","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\kg.m3u"
"kh_happywatch99.m3u",".m3u","507","4262F326D8B789E1173B37B834249107A58BB280C218278806163A5C830B823F","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\kh_happywatch99.m3u"
"kn.m3u",".m3u","120","793A03A4194AFD4FA735A9EB44A3BDAF2AC3C605097E53251DAB6511EFC05F90","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\kn.m3u"
"kp.m3u",".m3u","413","EA71A68066BDCBA768EC53B26187DEBAAC2909A087918D56C0266D7F7F5BA3C3","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\kp.m3u"
"kw.m3u",".m3u","1419","0DC61E74DBF8B26EEDD74BE97E5B8E01110D2E531E5B900E0A582308859ADD89","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\kw.m3u"
"la.m3u",".m3u","1983","2ACC6EB525C884F1958263B8727C9C66F7FF9542CEDD35C4A1F1AFB469344E61","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\la.m3u"
"lc.m3u",".m3u","156","D92FB32238A15B02E9997FDA71E262819DB1BD7B0D75AC230AB60F74AE5DFB31","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\lc.m3u"
"li.m3u",".m3u","241","4FFC8BDB325685B125012D56D7F817BD4779226A4CD93850AAA07EE21354AEAF","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\li.m3u"
"lk.m3u",".m3u","1075","F3150852C88B1811747779AA566C558E998D93B385B72CE7EDAC4B8EE5C66CEB","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\lk.m3u"
"lr.m3u",".m3u","113","1E52E125EB7BE5B1C887001BC478AEE2EF96A654D76E633A1F736C55B0F9EC26","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\lr.m3u"
"lt.m3u",".m3u","657","54C3627F0A4002D3B33D6761AC2F9EA4EEFE301923196AB5CAC6D03A0F05CD50","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\lt.m3u"
"lu.m3u",".m3u","1823","D62F9ABE8085737733E717A6C694B7EF25539375320D43B4569AB50A7E0D6BFC","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\lu.m3u"
"lu_samsung.m3u",".m3u","538","AD36F0578021B1D4EE96F3C0EE061D051086AD11FE2B8FAAD97FA0A308BBE6BF","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\lu_samsung.m3u"
"ly.m3u",".m3u","1501","C19FF08D3C76DE7F02A4F16735C198CE85CE3DD4EE132E6F134B375CA0A4BE9B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ly.m3u"
"mc.m3u",".m3u","421","DFCEB2ECBAE59EB1094896C1017420770B0F931E6E8EAA8E67744080220010DF","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\mc.m3u"
"me.m3u",".m3u","1256","E494D2BEB0F103F8E706C4CAAD31569D0314951A64A00DB2C752FBB562F37949","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\me.m3u"
"ml.m3u",".m3u","507","6E1A5F3210C250B295CC935F1EEA8A99A382B479D3DA0C287FCA58174EEB66FE","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ml.m3u"
"mm.m3u",".m3u","1513","5D1DD62AC8838CA1C72BFCB4174C28A3C8745934E24C3B570DED4207AA78BDEB","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\mm.m3u"
"mo.m3u",".m3u","1263","BBC427D75B53BAF42A111AA5B62BF059A1873B3EC6A03834604F2E5BBAF3F14A","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\mo.m3u"
"mq.m3u",".m3u","124","885546B3D0E633FB3FEE8297EF173A87078CDFD445AAAE83E494D55A650D7757","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\mq.m3u"
"mt.m3u",".m3u","113","00E17F03156893EACAAB1446A5A696F00D1E1169B5FA71ADF793363695853BD6","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\mt.m3u"
"mv.m3u",".m3u","735","DD32B7BFA17AEFA6C6820C5ACDD63C3695E4A6FF714CAC987DC4D0BA3BE2DAB6","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\mv.m3u"
"mw.m3u",".m3u","361","1546FB3FF80C9C0F85F379EFBF30CD799259A3BD0B52843A6871F5329FC33F44","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\mw.m3u"
"mx_amagi.m3u",".m3u","338","8C66D0B4BAE7363C42253BB53ED431A49857C4DD2928303B3DCF21D23B4C3A9F","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\mx_amagi.m3u"
"mx_multimedios.m3u",".m3u","1389","7742115700155E7321912E73736F73DB8BBE4DA03F654D75997C2AF078C87F79","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\mx_multimedios.m3u"
"mx_samsung.m3u",".m3u","671","BC748075D5A373020FAE7335C2535CEFCE2F22EFA4C2925EA5553616B9CCC01F","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\mx_samsung.m3u"
"mz.m3u",".m3u","631","39E08DDB423FBD94B0E9BD0AFCE9D925F9F2B574A6044BEC2148F0752493B151","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\mz.m3u"
"na.m3u",".m3u","105","25BDFCE20B98CEB6AD4851AFFC3C369FE34C2079A9C19CE58B0C662F8B012EB8","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\na.m3u"
"ne.m3u",".m3u","222","E76BB5BBAA2A45008437C435C8640DC77D510F4814C95F26FC9A7575B8F7925D","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ne.m3u"
"no.m3u",".m3u","1722","3F34FEC3ED6AE468BDAB3BB34CA7DA6107FA92E268DC5AAA82502C639212E980","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\no.m3u"
"no_samsung.m3u",".m3u","560","880224943F6A2CEE2380175DAFC26747E155B67976DFC3526D2A50891BA9A49B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\no_samsung.m3u"
"np.m3u",".m3u","1388","E88E9FAB5AE72A86BFED52A1C0CDD8FA9016D99E6FC895865D5B0CBFB87189D9","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\np.m3u"
"om.m3u",".m3u","694","22251A8ED0F15D5764BA94C999C9BCE06DFFC46C4F617EFB6B9B726A293083C4","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\om.m3u"
"pf.m3u",".m3u","165","51D0B8538D7A8798C49EB0FAD59D52B224CA2328DF65E0CCFE2577B2439C2EF2","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\pf.m3u"
"ph.m3u",".m3u","2015","EC830B925755FE3FF6EDD685FE54D2FAD4F045B540DB22C969FE98416A142C6D","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ph.m3u"
"pl_irylek.m3u",".m3u","1707","434A01136C63F952FB87E36174B98D755673E3376E18E9DCC133FF07CBBE9E93","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\pl_irylek.m3u"
"pt_samsung.m3u",".m3u","759","A28C3BEB41111C1648F2A7C907F3BF5B3A1090C59F802EC553F4BC47B7083563","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\pt_samsung.m3u"
"ru_catcast.m3u",".m3u","748","5946481F682AE9FBA0B0EB401E6C7600D0CD78AAC16506C612EACE82DCE14876","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ru_catcast.m3u"
"ru_ntv.m3u",".m3u","865","D6B9D5690BF524D1EC99D22EDD125A3BCF2E2CFC2B766FE7A572EEBC7EF2D4E4","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ru_ntv.m3u"
"ru_rt.m3u",".m3u","1811","9FCCBC3E3529C3526461696AA13DD582BC693041E9F86BECE05D6486D348D93B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ru_rt.m3u"
"ru_s18209.m3u",".m3u","1923","35961E21FD933F29BB50FFB490CDB4BF036313F2A09BC354E68CD3F41FD33EB3","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ru_s18209.m3u"
"ru_tvteleport.m3u",".m3u","1449","3954BE83A265B2D571EA445A938D9FA1F12121EA0AC85F1CE614ACD92BD4DBCC","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\ru_tvteleport.m3u"
"rw.m3u",".m3u","1479","47F44D048B16A3A21F607A19E0A751F5150D43DA44B45F17C1B9C8ED6E3178E1","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\rw.m3u"
"sd.m3u",".m3u","750","C35B15252A5941E5BF1662DBA1416B127A45B343D93BE36008D70589DEEB9E8D","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\sd.m3u"
"se.m3u",".m3u","1729","093EFE6BE3F5E0A9774B639939BEACFE7882B57EAA84BFA21589992CA2D00009","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\se.m3u"
"si.m3u",".m3u","1090","DE6EF0A2272693E487D8843489A5B78E2DF24454A11B068DEE3F48270C31A5C0","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\si.m3u"
"si_xploretv.m3u",".m3u","942","BE1048F03A9FA4ED720BA83385ED2A1C74AA0F69FF69B42EB83F7C50C3719051","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\si_xploretv.m3u"
"sk_joj.m3u",".m3u","1687","C3B8A417BBF3FCF2CE0D078244CA44884E7B446FDE589D0BD5E385E2BD536BBA","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\sk_joj.m3u"
"sl.m3u",".m3u","289","4E9E13379EA885A3643888E6866050AC966E1B57BBEA550A726B39774E415E16","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\sl.m3u"
"sm.m3u",".m3u","297","B51AE8BC5714F1A2DC2940C233AAD50AC3D5D428191B01BCC1655F07AEAD03E7","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\sm.m3u"
"so.m3u",".m3u","1042","326C3C8DC54320CF604E7CFE994184CF8C0971629ECA96B16CF9FD9CF4446A35","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\so.m3u"
"sr.m3u",".m3u","546","6BBB02CBF02275D68B105F389B0DA6162BD7FB8A9F46589C6CFF3C8E9FBF7DB4","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\sr.m3u"
"st.m3u",".m3u","101","2A3E0225A86118D493BC258BA23BEDDC609F2FB486ADD272156650F994C4C251","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\st.m3u"
"sx.m3u",".m3u","588","01E3C54C13CC6849F4F4047917217D54F92AFD312ED9DEB6970525EA764D8989","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\sx.m3u"
"sy.m3u",".m3u","886","17F79D51A3E302740F788AE27BC58B6BE06F010DF1067453500B34AA957D4293","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\sy.m3u"
"td.m3u",".m3u","145","B036201D58B6A93EB11CFD124E623EE00A1165F7A5476E23B3CB6D8A8C9691C7","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\td.m3u"
"tg.m3u",".m3u","1415","8AA521FC876C0F97CCDC79BE53C1C67A9029A3C95AF0639BA56962BA0088DA75","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\tg.m3u"
"th_v2h-cdn.m3u",".m3u","1367","2198A787C77F1BAB87AB0C14519D187C01DC24EC33FFA15AE513987B5E6D9053","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\th_v2h-cdn.m3u"
"tj.m3u",".m3u","1287","8D1CB4B09F2CB023CDD5BAF69991FE22CC9A9B8401102D1C92A1FFEC8D2AA821","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\tj.m3u"
"tm.m3u",".m3u","1777","CDA35B58F1AE8EED5A5A1A3FDF6BB1ACC75F25EEEB8595494019F088EB223411","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\m3u\review_from_iptv__C42511BE\tm.m3u"
