"file_name","extension","size_bytes","sha256","full_path"
"88182B9474__epg_openepg_au3.xml.gz",".gz","325270","88182B9474EDDA7C098A29C802231AFEE13161D545A4C9CCC48C5F55DB5F13A2","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\88182B9474__epg_openepg_au3.xml.gz"
"8A54E03C82__epg_epgpw_au.xml.gz",".gz","906309","8A54E03C82CCC0F3CA7391920316BAAEE29B4E43BECB3B381E20FDFE9D228418","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\8A54E03C82__epg_epgpw_au.xml.gz"
"94B86B0453__epg.iptvx.one.channels.xml",".xml","366472","94B86B045354053B7CAA7DFD5D533E3B96A59CA41E3A40C1896219B2BA293394","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\94B86B0453__epg.iptvx.one.channels.xml"
"99E11B6678__tvpassport.com.channels.xml",".xml","2654461","99E11B667866F349E6C4D1D722325EB21A9CFB427693DAFED601DAE717712B2D","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\99E11B6678__tvpassport.com.channels.xml"
"9D3BBFE1AC__streamingtvguides.com.channels.xml",".xml","339813","9D3BBFE1AC9A2CB2D98EBD6D48AC5605C4A19B990704DE82F31727BC862B54EE","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\9D3BBFE1AC__streamingtvguides.com.channels.xml"
"A09366B22A__epg_openepg_us8.xml.gz",".gz","188624","A09366B22AFF4D304DEE62F23D7736574A45A4A9AA8824278DA9375633ECE24B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\A09366B22A__epg_openepg_us8.xml.gz"
"A724C44F02__consolidated_channels_only.xml",".xml","1458104","A724C44F02B99C72893E5CAAEEE001CC0B33ABB0A7A578A83C1F35E855A5C09B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\A724C44F02__consolidated_channels_only.xml"
"A9705297DA__i.mjh.nz_au.channels.xml",".xml","140855","A9705297DA8DFDF026AA0D5C4591229C42079AD580E7218317A77B9C87A6C6D4","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\A9705297DA__i.mjh.nz_au.channels.xml"
"AAF6955029__epg_openepg_uk1.xml.gz",".gz","606146","AAF69550296F8E3D428B44F2B41784625E5D4A7AEE0437EFF9C4A48448207A8C","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\AAF6955029__epg_openepg_uk1.xml.gz"
"AD62A8200E__open-epg-us.xml",".xml","38731400","AD62A8200E6719FFB5540415655B153EAECE6BBED4488C3DA25A9D0F71654577","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\AD62A8200E__open-epg-us.xml"
"B1D45F434C__epg_epgshare_nz1.xml.gz",".gz","472733","B1D45F434C1194D7D17E8196447CB34CBFA6D59A83E4AC1F0C4D4C78697A6231","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\B1D45F434C__epg_epgshare_nz1.xml.gz"
"B713A67429__ontvtonight.com_us.channels.xml",".xml","258632","B713A67429E1F9BE37FF9800C6A40633954437DA5757D9FBEC6661A92F9B66AA","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\B713A67429__ontvtonight.com_us.channels.xml"
"B82DCCECAF__epg_epgpw_gb.xml.gz",".gz","2653798","B82DCCECAF5456D51512FE1A497817E56770D0DEB36413C3E2B130E049CD0A26","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\B82DCCECAF__epg_epgpw_gb.xml.gz"
"BAA2D60817__epgshare01.online_US_LOCALS2.channels.xml",".xml","643871","BAA2D60817D63921CBF9FDC834D63144A077131CEC5983EC0944BC7ECE5BF436","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\BAA2D60817__epgshare01.online_US_LOCALS2.channels.xml"
"BAE85F5C5B__open-epg-us.xml",".xml","37323357","BAE85F5C5BEC8E4FD24B9D1E06B4DD32ECD61B5707133520D7E9929C9ADDBEDB","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\BAE85F5C5B__open-epg-us.xml"
"C37D770459__epg_openepg_uk2.xml.gz",".gz","325282","C37D7704594130274BFE9101837AE067BC22A9484FA2613435D69FFB54DA8B58","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\C37D770459__epg_openepg_uk2.xml.gz"
"C5855759F9__sat.tv_ar.channels.xml",".xml","1780439","C5855759F91D5B9AD6026B53594306A3FAF62C07CCC1C67FEC11C44A450DD030","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\C5855759F9__sat.tv_ar.channels.xml"
"C70C831974__i.mjh.nz_pluto.channels.xml",".xml","276342","C70C831974EBE6F19EB8982A33F26A719CEFBD8A1C3FF8F9D055CA3E8CB28886","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\C70C831974__i.mjh.nz_pluto.channels.xml"
"C7E2E59FAC__content.xml",".xml","207732","C7E2E59FAC45CFF9FF741256CC936BE040F528C715F58B3478D2677F6A015C4B","C:\Users\andrew\PROJECTS\iptv\publish\tivimate\deduped\epg\C7E2E59FAC__content.xml"
