"source_label","source_mode","source_rank","category","extension","size_bytes","last_write_time","file_name","full_path"
"canonical_free_epg","active_input","2","active_epg",".xml","258610","2025-08-11 02:55:42","1DC743E9DE__epg_iptvorg_ontv_us_channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\1DC743E9DE__epg_iptvorg_ontv_us_channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","258610","2025-09-26 10:40:03","1DC743E9DE__ontvtonight.com_us.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\1DC743E9DE__ontvtonight.com_us.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","23409316","2025-11-30 11:59:56","1F231E49EE__open-epg-ca.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\1F231E49EE__open-epg-ca.xml"
"canonical_free_epg","active_input","2","active_epg",".gz","1994765","2025-08-11 02:55:43","20961324F0__epg_epgpw_ca.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\20961324F0__epg_epgpw_ca.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".gz","106992","2025-08-11 02:55:53","2265399612__epg_openepg_nz1.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\2265399612__epg_openepg_nz1.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".gz","246508","2025-08-11 02:56:00","23556395A4__epg_openepg_us1.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\23556395A4__epg_openepg_us1.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".xml","339816","2025-11-22 11:55:20","28A114F5B7__streamingtvguides.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\28A114F5B7__streamingtvguides.com.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","137171","2024-11-04 14:47:10","2AAB656874__content.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\2AAB656874__content.xml"
"canonical_free_epg","active_input","2","active_epg",".gz","104630","2025-08-21 00:55:20","2E56DE6699__filtered_epg_08-21-2025_00-55-19.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\2E56DE6699__filtered_epg_08-21-2025_00-55-19.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".xml","129084","2025-11-22 21:46:48","311F6B44C5__discover_us_directv.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\311F6B44C5__discover_us_directv.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","266222","2025-11-22 11:55:20","31C4D2299B__tvtv.us.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\31C4D2299B__tvtv.us.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","12088030","2024-11-04 14:47:10","331AE3F17F__content.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\331AE3F17F__content.xml"
"canonical_free_epg","active_input","2","active_epg",".gz","8926343","2025-08-11 02:55:37","332C4E63EB__epg_epgshare_rakuten1.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\332C4E63EB__epg_epgshare_rakuten1.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".xml","116439","2025-11-22 11:55:20","38BE410B9C__directv.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\38BE410B9C__directv.com.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","310277","2025-09-26 10:40:03","4144F20154__epg.iptvx.one.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\4144F20154__epg.iptvx.one.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","658826","2024-11-04 14:47:11","41E842131A__tvprofil.com.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\41E842131A__tvprofil.com.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".gz","1528894","2025-08-11 02:55:44","440A6C78E3__epg_epgpw_us.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\440A6C78E3__epg_epgpw_us.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".xml","179197","2024-11-04 14:47:10","45289FBDC2__i.mjh.nz_samsung.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\45289FBDC2__i.mjh.nz_samsung.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".gz","30787662","2025-08-11 02:55:39","47E15D3924__epg_epgshare_us_locals2.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\47E15D3924__epg_epgshare_us_locals2.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".xml","6592541","2025-11-30 11:59:45","4D2B089DC5__open-epg-au.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\4D2B089DC5__open-epg-au.xml"
"canonical_free_epg","active_input","2","active_epg",".gz","1059308","2025-08-11 02:55:58","4E0F54E40E__epg_openepg_uk4.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\4E0F54E40E__epg_openepg_uk4.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".xml","109673","2025-09-26 10:40:03","50979B71A9__tv24.co.uk.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\50979B71A9__tv24.co.uk.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".gz","3041516","2025-08-11 02:55:38","56469FA948__epg_epgshare_us1.xml.gz","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\56469FA948__epg_epgshare_us1.xml.gz"
"canonical_free_epg","active_input","2","active_epg",".xml","104383","2025-09-26 10:40:03","574A7C454B__m.tv.sms.cz.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\574A7C454B__m.tv.sms.cz.channels.xml"
"canonical_free_epg","active_input","2","active_epg",".xml","1464677","2025-11-22 11:55:20","5DB8C6BB2A__sat.tv_en.channels.xml","C:\Users\andrew\PROJECTS\iptv\inputs\free_epg\5DB8C6BB2A__sat.tv_en.channels.xml"
