"tag","id","name"
"au_abc","Townsville#GO",
"au_abc","Townsville#NITV",
"au_abc","Townsville#ONE",
"au_abc","Townsville#RTV",
"au_abc","Townsville#SBS",
"au_abc","Townsville#SBS2",
"au_abc","Townsville#SBS3",
"au_abc","Townsville#SBSHD",
"au_abc","Townsville#SBSWW",
"au_abc","Townsville#SCA9",
"au_abc","Townsville#SCHD",
"au_abc","Townsville#SHAKE",
"au_abc","Townsville#TVSN",
"au_abc","Townsville#VICHD",
"au_abc","Townsville#WIN",
"au_abc","Townsville#WINHD",
"au_abc","Victoria#10",
"au_abc","Victoria#11",
"au_abc","Victoria#7bravo",
"au_abc","Victoria#7flix",
"au_abc","Victoria#7MATE",
"au_abc","Victoria#7TWO",
"au_abc","Victoria#9Life",
"au_abc","Victoria#ABC1",
"au_abc","Victoria#ABC2",
"au_abc","Victoria#ABC3",
"au_abc","Victoria#ABC4KIDS",
"au_abc","Victoria#ABCHD",
"au_abc","Victoria#ABCN",
"au_abc","Victoria#ASPIR",
"au_abc","Victoria#GEM",
"au_abc","Victoria#GO",
"au_abc","Victoria#NITV",
"au_abc","Victoria#ONE",
"au_abc","Victoria#Prime",
"au_abc","Victoria#RTV",
"au_abc","Victoria#SBS",
"au_abc","Victoria#SBS2",
"au_abc","Victoria#SBS3",
"au_abc","Victoria#SBSHD",
"au_abc","Victoria#SBSWW",
"au_abc","Victoria#SCA9",
"au_abc","Victoria#SCHD",
"au_abc","Victoria#SHAKE",
"au_abc","Victoria#SNR",
"au_abc","Victoria#TVSN",
"au_abc","Victoria#VICHD",
"au_abc","Victoria#WIN",
"au_abc","Victoria#WINHD",
"au_abc","Victoria#WinSA",
"au_abc","Victoria#YOUTV",
"au_abc","Western Australia#10",
"au_abc","Western Australia#11",
"au_abc","Western Australia#7MATE",
"au_abc","Western Australia#7TWO",
"au_abc","Western Australia#9Life",
"au_abc","Western Australia#ABC1",
"au_abc","Western Australia#ABC2",
"au_abc","Western Australia#ABC3",
"au_abc","Western Australia#ABC4KIDS",
"au_abc","Western Australia#ABCHD",
"au_abc","Western Australia#ABCN",
"au_abc","Western Australia#GEM",
"au_abc","Western Australia#GO",
"au_abc","Western Australia#GWN",
"au_abc","Western Australia#NITV",
"au_abc","Western Australia#ONE",
"au_abc","Western Australia#RTV",
"au_abc","Western Australia#SBS",
"au_abc","Western Australia#SBS2",
"au_abc","Western Australia#SBS3",
"au_abc","Western Australia#SBSHD",
"au_abc","Western Australia#SBSWW",
"au_abc","Western Australia#VICHD",
"au_abc","Western Australia#WDT",
"au_abc","Western Australia#WIN",
"au_abc","Western Australia#WINHD",
