tag,site,name,xmltv_id,lang,site_id,source_file
tv24.co.uk,tv24.co.uk,5,Channel5.uk@SD,en,channel-5,tv24.co.uk.channels.xml
abc.net.au,abc.net.au,7,,en,New South Wales#7,abc.net.au_nsw.channels.xml
abc.net.au,abc.net.au,7,,en,Melbourne#7,abc.net.au_mel.channels.xml
abc.net.au,abc.net.au,7,,en,Adelaide#7,abc.net.au_adl.channels.xml
abc.net.au,abc.net.au,7,,en,Perth#7,abc.net.au_per.channels.xml
abc.net.au,abc.net.au,7,,en,Townsville#7,abc.net.au_tsv.channels.xml
abc.net.au,abc.net.au,7,,en,Brisbane#7,abc.net.au_bri.channels.xml
abc.net.au,abc.net.au,7,,en,Sydney#7,abc.net.au_syd.channels.xml
abc.net.au,abc.net.au,9,,en,GoldCoast#9,abc.net.au_gc.channels.xml
abc.net.au,abc.net.au,9,,en,Perth#9,abc.net.au_per.channels.xml
abc.net.au,abc.net.au,9,,en,Adelaide#9,abc.net.au_adl.channels.xml
abc.net.au,abc.net.au,9,,en,Melbourne#9,abc.net.au_mel.channels.xml
abc.net.au,abc.net.au,9,,en,Brisbane#9,abc.net.au_bri.channels.xml
abc.net.au,abc.net.au,9,,en,Sydney#9,abc.net.au_syd.channels.xml
abc.net.au,abc.net.au,9,,en,Darwin#9,abc.net.au_drw.channels.xml
abc.net.au,abc.net.au,10,,en,Townsville#10,abc.net.au_tsv.channels.xml
abc.net.au,abc.net.au,10,,en,Northern Territory#10,abc.net.au_nt.channels.xml
abc.net.au,abc.net.au,10,,en,South Australia#10,abc.net.au_sa.channels.xml
abc.net.au,abc.net.au,10,,en,Adelaide#10,abc.net.au_adl.channels.xml
abc.net.au,abc.net.au,10,,en,Sydney#10,abc.net.au_syd.channels.xml
abc.net.au,abc.net.au,10,,en,Queensland#10,abc.net.au_qld.channels.xml
abc.net.au,abc.net.au,10,,en,GoldCoast#10,abc.net.au_gc.channels.xml
abc.net.au,abc.net.au,10,,en,Melbourne#10,abc.net.au_mel.channels.xml
abc.net.au,abc.net.au,10,,en,Victoria#10,abc.net.au_vic.channels.xml
abc.net.au,abc.net.au,10,,en,Western Australia#10,abc.net.au_wa.channels.xml
abc.net.au,abc.net.au,10,,en,Perth#10,abc.net.au_per.channels.xml
abc.net.au,abc.net.au,10,,en,Brisbane#10,abc.net.au_bri.channels.xml
abc.net.au,abc.net.au,11,,en,Queensland#11,abc.net.au_qld.channels.xml
abc.net.au,abc.net.au,11,,en,Brisbane#11,abc.net.au_bri.channels.xml
abc.net.au,abc.net.au,11,,en,South Australia#11,abc.net.au_sa.channels.xml
abc.net.au,abc.net.au,11,,en,Melbourne#11,abc.net.au_mel.channels.xml
abc.net.au,abc.net.au,11,,en,New South Wales#11,abc.net.au_nsw.channels.xml
abc.net.au,abc.net.au,11,,en,Perth#11,abc.net.au_per.channels.xml
abc.net.au,abc.net.au,11,,en,Sydney#11,abc.net.au_syd.channels.xml
abc.net.au,abc.net.au,11,,en,Tasmania#11,abc.net.au_tas.channels.xml
abc.net.au,abc.net.au,11,,en,Hobart#11,abc.net.au_hbr.channels.xml
abc.net.au,abc.net.au,11,,en,GoldCoast#11,abc.net.au_gc.channels.xml
abc.net.au,abc.net.au,11,,en,Adelaide#11,abc.net.au_adl.channels.xml
abc.net.au,abc.net.au,11,,en,Townsville#11,abc.net.au_tsv.channels.xml
abc.net.au,abc.net.au,11,,en,Darwin#11,abc.net.au_drw.channels.xml
abc.net.au,abc.net.au,11,,en,Victoria#11,abc.net.au_vic.channels.xml
abc.net.au,abc.net.au,11,,en,Western Australia#11,abc.net.au_wa.channels.xml
abc.net.au,abc.net.au,11,,en,Canberra#11,abc.net.au_cbr.channels.xml
abc.net.au,abc.net.au,11,,en,Northern Territory#11,abc.net.au_nt.channels.xml
abc.net.au,abc.net.au,31,,en,Melbourne#31,abc.net.au_mel.channels.xml
abc.net.au,abc.net.au,44,,en,Adelaide#44,abc.net.au_adl.channels.xml
streamingtvguides.com,streamingtvguides.com,60,,en,TIKI:60,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,70,,en,TIKI:70,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,80,,en,TIKI:80,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,90,,en,TIKI:90,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,104,,en,DT104,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,105,,en,DITV105,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,108,,en,DITV108,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,109,,en,DITV109,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,110,,en,DITV110,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,111,,en,DITV111,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,112,,en,DITV112,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,113,,en,DITV113,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,114,,en,DITV114,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,115,,en,DITV115,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,117,,en,DITV117,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,118,,en,DITV118,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,119,,en,DITV119,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,120,,en,DITV120,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,121,,en,DITV121,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,122,,en,DITV122,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,123,,en,DITV123,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,124,,en,DITV124,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,125,,en,DITV125,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,126,,en,DITV126,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,127,,en,DITV127,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,128,,en,DITV128,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,129,,en,DITV129,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,130,,en,DITV130,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,131,,en,DITV131,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,132,,en,DITV132,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,134,,en,DITV134,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,135,,en,DITV135,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,136,,en,DITV136,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,137,,en,DITV137,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,138,,en,DITV138,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,140,,en,DITV140,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,141,,en,DITV141,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,142,,en,DITV142,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,143,,en,DITV143,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,144,,en,DITV144,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,145,,en,DITV145,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,146,,en,DITV146,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,147,,en,DITV147,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,148,,en,DITV148,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,149,,en,DITV149,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,150,,en,DITV150,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,151,,en,DITV151,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,152,,en,DITV152,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,153,,en,DITV153,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,154,,en,DITV154,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,155,,en,DITV155,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,157,,en,DITV157,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,159,,en,DITV159,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,160,,en,DITV160,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,162,,en,DITV162,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,164,,en,DITV164,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,165,,en,DITV165,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,166,,en,DITV166,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,168,,en,DITV168,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,170,,en,DITV170,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,171,,en,DITV171,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,174,,en,DITV174,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,175,,en,DITV175,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,178,,en,DITV178,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,180,,en,DITV180,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,181,,en,DITV181,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,182,,en,DITV182,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,183,,en,DITV183,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,184,,en,DITV184,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,185,,en,DITV185,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,186,,en,DITV186,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,187,,en,DITV187,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,190,,en,DITV190,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,191,,en,DITV191,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,192,,en,DITV192,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,193,,en,DITV193,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,194,,en,DITV194,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,198,,en,DITV198,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,199,,en,DITV199,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,366,,en,DITV366,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,582,,en,DITV582,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,583,,en,DITV583,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,584,,en,DITV584,streamingtvguides.com.channels.xml
streamingtvguides.com,streamingtvguides.com,2000,,en,TIKI:2000,streamingtvguides.com.channels.xml
pluto.tv,pluto.tv,90210,,de,65a67dd13af63d0008257f17,pluto.tv_de.channels.xml
streamingtvguides.com,streamingtvguides.com,&tv HD,,en,ANDTVHD,streamingtvguides.com.channels.xml
epgshare01.online,epgshare01.online,"(K02NU) Cedar City, Etc., UT",,en,"US_LOCALS2#(K02NU).Cedar.City,.Etc.,.UT.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K02QM-D) Lemon, Etc., AK",,en,"US_LOCALS2#(K02QM-D).Lemon,.Etc.,.AK.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K04PH) Astoria, OR",,en,"US_LOCALS2#(K04PH).Astoria,.OR.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K05GJ) Thayne, Etc., WY",,en,"US_LOCALS2#(K05GJ).Thayne,.Etc.,.WY.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K05JV) La Pine, OR",,en,"US_LOCALS2#(K05JV).La.Pine,.OR.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K05LE) Astoria, OR",,en,"US_LOCALS2#(K05LE).Astoria,.OR.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K11CQ) Cedar City, UT",,en,"US_LOCALS2#(K11CQ).Cedar.City,.UT.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K11LC-D) Prescott, AZ",,en,"US_LOCALS2#(K11LC-D).Prescott,.AZ.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K12PO) Temecula, CA",,en,"US_LOCALS2#(K12PO).Temecula,.CA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K13CP) Cedar City, UT",,en,"US_LOCALS2#(K13CP).Cedar.City,.UT.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K13JF) La Pine, OR",,en,"US_LOCALS2#(K13JF).La.Pine,.OR.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K14JT) Joshua Tree, Etc., CA",,en,"US_LOCALS2#(K14JT).Joshua.Tree,.Etc.,.CA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K14KO) Portales, NM",,en,"US_LOCALS2#(K14KO).Portales,.NM.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K14OA-D) Preston, ID",,en,"US_LOCALS2#(K14OA-D).Preston,.ID.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K16BQ) Brainerd, MN",,en,"US_LOCALS2#(K16BQ).Brainerd,.MN.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K16JE-D) Glenns Ferry, ID",,en,"US_LOCALS2#(K16JE-D).Glenns.Ferry,.ID.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K17DT-D) Elko, NV",,en,"US_LOCALS2#(K17DT-D).Elko,.NV.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K18DD-D) Camp Verde, AZ",,en,"US_LOCALS2#(K18DD-D).Camp.Verde,.AZ.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K18DG) Alexandria, MN",,en,"US_LOCALS2#(K18DG).Alexandria,.MN.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K18DH) Broken Bow, NE",,en,"US_LOCALS2#(K18DH).Broken.Bow,.NE.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K18DT-D) Coeur D'Alene, ID",,en,"US_LOCALS2#(K18DT-D).Coeur.D'Alene,.ID.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K19CX) Yuma, AZ",,en,"US_LOCALS2#(K19CX).Yuma,.AZ.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K20HB) Billings, MT",,en,"US_LOCALS2#(K20HB).Billings,.MT.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K21HS) Norfolk, NE",,en,"US_LOCALS2#(K21HS).Norfolk,.NE.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K22DM-D) Rural Summit County, UT",,en,"US_LOCALS2#(K22DM-D).Rural.Summit.County,.UT.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K25AL) Lake Havasu City, AZ",,en,"US_LOCALS2#(K25AL).Lake.Havasu.City,.AZ.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K25BP) Billings, MT",,en,"US_LOCALS2#(K25BP).Billings,.MT.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K25GK) Joshua Tree, CA",,en,"US_LOCALS2#(K25GK).Joshua.Tree,.CA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K27BN) Truth Or Consequence, NM",,en,"US_LOCALS2#(K27BN).Truth.Or.Consequence,.NM.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K27CB) Fraser, Etc., CO",,en,"US_LOCALS2#(K27CB).Fraser,.Etc.,.CO.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K27IM) Billings, MT",,en,"US_LOCALS2#(K27IM).Billings,.MT.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K29GK) Twentynine Palms,Etc, CA",,en,"US_LOCALS2#(K29GK).Twentynine.Palms,Etc,.CA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K30BQ) Needles, CA",,en,"US_LOCALS2#(K30BQ).Needles,.CA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K30DT) Flagstaff, AZ",,en,"US_LOCALS2#(K30DT).Flagstaff,.AZ.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K33GX) Springfield, SD",,en,"US_LOCALS2#(K33GX).Springfield,.SD.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K33HH) Redding, CA",,en,"US_LOCALS2#(K33HH).Redding,.CA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K34DJ) Phoenix, Etc., OR",,en,"US_LOCALS2#(K34DJ).Phoenix,.Etc.,.OR.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K36BR) Fraser, Etc., CO",,en,"US_LOCALS2#(K36BR).Fraser,.Etc.,.CO.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K36DB-CD) Avon, Vail, CO",,en,"US_LOCALS2#(K36DB-CD).Avon,.Vail,.CO.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K39BT) Fraser, Etc., CO",,en,"US_LOCALS2#(K39BT).Fraser,.Etc.,.CO.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K39CT) Cottonwood, Etc., ID",,en,"US_LOCALS2#(K39CT).Cottonwood,.Etc.,.ID.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K39GG) Aitkin, MN",,en,"US_LOCALS2#(K39GG).Aitkin,.MN.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K43CG) Colorado Springs, CO",,en,"US_LOCALS2#(K43CG).Colorado.Springs,.CO.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K46GF) Santa Maria, CA",,en,"US_LOCALS2#(K46GF).Santa.Maria,.CA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K46II-D) Bakersfield, CA",,en,"US_LOCALS2#(K46II-D).Bakersfield,.CA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K47DH) Clovis, NM",,en,"US_LOCALS2#(K47DH).Clovis,.NM.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K48CG) Loveland, CO",,en,"US_LOCALS2#(K48CG).Loveland,.CO.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K49AI) Cody, Powell *, WY",,en,"US_LOCALS2#(K49AI).Cody,.Powell.*,.WY.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K51AO) Vernal, Etc., UT",,en,"US_LOCALS2#(K51AO).Vernal,.Etc.,.UT.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(K51HF) Driggs, ID",,en,"US_LOCALS2#(K51HF).Driggs,.ID.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(KBND-LP) Bend, OR",,en,"US_LOCALS2#(KBND-LP).Bend,.OR.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(KBRO-LD) Cheyenne, WY",,en,"US_LOCALS2#(KBRO-LD).Cheyenne,.WY.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(KKDJ-LP) Santa Maria, CA",,en,"US_LOCALS2#(KKDJ-LP).Santa.Maria,.CA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(KKPM-CD4) Sacramento, CA",,en,"US_LOCALS2#(KKPM-CD4).Sacramento,.CA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(KMPT-TV6) ""KPOP"" San Francisco",,en,US_LOCALS2#(KMPT-TV6).KPOP.San.Francisco.us,epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(KMTP) San Francisco, CA",,en,"US_LOCALS2#(KMTP).San.Francisco,.CA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(KQRO-LD8) IND - Morgan Hill, CA",,en,"US_LOCALS2#(KQRO-LD8).IND.-.Morgan.Hill,.CA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(KVHF-LD8) ""Westerns4U"" Fresno, CA",,en,"US_LOCALS2#(KVHF-LD8).Westerns4U.Fresno,.CA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(KVVV-LD6) ""Fresh BN"" Houston, TX",,en,"US_LOCALS2#(KVVV-LD6).Fresh.BN.Houston,.TX.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(KWNB-TV) Hayes Center, NE",,en,"US_LOCALS2#(KWNB-TV).Hayes.Center,.NE.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(W15CG) Pontotoc, MS",,en,"US_LOCALS2#(W15CG).Pontotoc,.MS.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(W16CE) Charleston, WV",,en,"US_LOCALS2#(W16CE).Charleston,.WV.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(W18CJ) Quincy, IL",,en,"US_LOCALS2#(W18CJ).Quincy,.IL.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(W19CA) Lumberton, NC",,en,"US_LOCALS2#(W19CA).Lumberton,.NC.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(W26BF) Elmira, NY",,en,"US_LOCALS2#(W26BF).Elmira,.NY.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(W33BW) Ashland, OH",,en,"US_LOCALS2#(W33BW).Ashland,.OH.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(W41CR) Hinesville-Richmond, GA",,en,"US_LOCALS2#(W41CR).Hinesville-Richmond,.GA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(W46DF-D) Hamilton, AL",,en,"US_LOCALS2#(W46DF-D).Hamilton,.AL.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(W51DO) Hampton, VA",,en,"US_LOCALS2#(W51DO).Hampton,.VA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(W59DG) Elmira, NY",,en,"US_LOCALS2#(W59DG).Elmira,.NY.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(WHDS-LD) Savannah, GA",,en,"US_LOCALS2#(WHDS-LD).Savannah,.GA.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,(WIPB3) - 24 Hour Weather,,en,US_LOCALS2#(WIPB3).-.24.Hour.Weather.us,epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,"(WRJK-LP) Chicago, IL",,en,"US_LOCALS2#(WRJK-LP).Chicago,.IL.us",epgshare01.online_US_LOCALS2.channels.xml
epgshare01.online,epgshare01.online,[ALPHATV] Alpha TV,,en,CA1#[ALPHATV].Alpha.TV.ca,epgshare01.online_CA1.channels.xml
epgshare01.online,epgshare01.online,[ERTSAT] ERT World,,en,CA1#[ERTSAT].ERT.World.ca,epgshare01.online_CA1.channels.xml
epgshare01.online,epgshare01.online,[GRKCINE] Greek Cinema,,en,CA1#[GRKCINE].Greek.Cinema.ca,epgshare01.online_CA1.channels.xml
epgshare01.online,epgshare01.online,[MEGACO] Mega Cosmos,,en,CA1#[MEGACO].Mega.Cosmos.ca,epgshare01.online_CA1.channels.xml
epgshare01.online,epgshare01.online,[ODSYC] Odyssey Greek TV,,en,CA1#[ODSYC].Odyssey.Greek.TV.ca,epgshare01.online_CA1.channels.xml
epgshare01.online,epgshare01.online,[SPRTPL] SportPlus,,en,CA1#[SPRTPL].SportPlus.ca,epgshare01.online_CA1.channels.xml
epgshare01.online,epgshare01.online,[STARBL] Star,,en,CA1#[STARBL].Star.ca,epgshare01.online_CA1.channels.xml
pluto.tv,pluto.tv,00s Replay,,en,62ba60f059624e000781c436,pluto.tv_us.channels.xml
pluto.tv,pluto.tv,00s Replay,,en,62ba60f059624e000781c436,pluto.tv_all.channels.xml
streamingtvguides.com,streamingtvguides.com,1 Plus 1 International,,en,1P1INT,streamingtvguides.com.channels.xml
epgshare01.online,epgshare01.online,10 Adelaide,,en,AU1#10Adelaide.au,epgshare01.online_AU1.channels.xml
epgshare01.online,epgshare01.online,10 Bold Adelaide,,en,AU1#10BoldAdelaide.au,epgshare01.online_AU1.channels.xml
epgshare01.online,epgshare01.online,10 Bold Brisbane,,en,AU1#10BoldBrisbane.au,epgshare01.online_AU1.channels.xml
epgshare01.online,epgshare01.online,10 Bold Hobart,,en,AU1#10BoldHobart.au,epgshare01.online_AU1.channels.xml
epgshare01.online,epgshare01.online,10 Bold Melbourne,,en,AU1#10BoldMelbourne.au,epgshare01.online_AU1.channels.xml
epgshare01.online,epgshare01.online,10 Bold Perth,,en,AU1#10BoldPerth.au,epgshare01.online_AU1.channels.xml
epgshare01.online,epgshare01.online,10 Bold Sydney,,en,AU1#10BoldSydney.au,epgshare01.online_AU1.channels.xml
epgshare01.online,epgshare01.online,10 Brisbane,,en,AU1#10Brisbane.au,epgshare01.online_AU1.channels.xml
epgshare01.online,epgshare01.online,10 Hobart,,en,AU1#10Hobart.au,epgshare01.online_AU1.channels.xml
epgshare01.online,epgshare01.online,10 Melbourne,,en,AU1#10Melbourne.au,epgshare01.online_AU1.channels.xml
epgshare01.online,epgshare01.online,10 Peach Adelaide,,en,AU1#10PeachAdelaide.au,epgshare01.online_AU1.channels.xml
epgshare01.online,epgshare01.online,10 Peach Brisbane,,en,AU1#10PeachBrisbane.au,epgshare01.online_AU1.channels.xml
